material,scenario,destination state,origin state,SCTG code,domestic mode,domestic mode efficiency,domestic distance (km),return trip factor,GWP(kg CO2 eq),GWP_fossil(kg CO2 eq),GWP_biogenic(kg CO2 eq),GWP_luluc(kg CO2 eq),AP(kg SO2 eq),EP(kg N eq),ODP(kg CFC-11 eq),POCP(kg O3 eq),CO2(kg),CH4(kg),CH4 fossil(kg),N2O(kg)
Piping,Regional,,,33,Rail,Low,9.75070705882353,1.0,0.14730671048915883,0.0,0.0,0.0,0.0004787597165882353,0.00010335749482352941,3.3834953494117647e-10,0.017165778502311765,0.14569693700869646,2.574186663529412e-05,0.0,3.3444925211764706e-06
Piping,Regional,,,33,Rail,Median,9.75070705882353,1.0,0.18413338567377177,0.0,0.0,0.0,0.0005986934134117648,0.00012968440388235294,4.231806863529412e-10,0.02145723044092,0.18212118101157765,3.217733329411765e-05,0.0,4.183053328235294e-06
Piping,Regional,,,33,Rail,High,9.75070705882353,1.0,0.22096007060909176,0.0,0.0,0.0,0.0007186271102352941,0.00015503624223529413,5.070367670588235e-10,0.025748672628821176,0.21854541526375176,3.861279995294118e-05,0.0,5.021614135294118e-06
Piping,Regional,,,33,Air,Low,1962.9856457627118,1.0,1310.2259591432476,0.0,0.0,0.0,3.1846085397045747,1.0690282417828525,4.122269856101695e-06,99.41375519573882,1303.8330566790366,0.1927651904138983,0.0,0.0036511533011186438
Piping,Regional,,,33,Air,Median,1962.9856457627118,1.0,1637.782448438313,0.0,0.0,0.0,3.9807601838843065,1.3362848114821542,5.143022391898305e-06,124.26719301318067,1629.7913223210348,0.24099182175899658,0.0,0.0045737565546271185
Piping,Regional,,,33,Air,High,1962.9856457627118,1.0,1965.3389377333783,0.0,0.0,0.0,4.776913791049685,1.6035433441671016,6.1834047841525425e-06,149.12063279360822,1955.7495860000479,0.28918900831940847,0.0,0.0054963598081355924
Piping,Regional,,,33,Barge,Low,60.69708176195884,1.5,8.533386458095881,0.0,0.0,0.0,0.07063383136575001,0.008221419724657326,1.8482261396516468e-08,2.457745263551929,8.497220405413426,0.0010834429094509653,0.0,2.185094943430518e-05
Piping,Regional,,,33,Barge,Median,60.69708176195884,1.5,9.65199664974891,0.0,0.0,0.0,0.0847000158815934,0.009595662352829834,2.084944758523286e-08,2.9534941415800864,9.594173119580265,0.0018300170151230592,0.0,2.4673363736236266e-05
Piping,Regional,,,33,Barge,High,60.69708176195884,1.5,11.047557064189528,0.0,0.0,0.0,0.07626636881055539,0.009683976606793484,2.3944998755092765e-08,2.65153851167048,11.002697247092144,0.0013019524037940172,0.0,3.113760294388489e-05
Piping,Regional_c,,,33,Truck,Low,361.9797131855338,1.5,50.89063086619106,0.0,0.0,0.0,0.4212395930209941,0.04903015215098055,1.1022282266499504e-07,14.657276754633223,50.67494706398803,0.0064613378803617776,0.0,0.00013031269674679215
Piping,Regional_c,,,33,Truck,Median,361.9797131855338,1.5,57.56169617257541,0.0,0.0,0.0,0.5051262196734625,0.05722573483721423,1.2434003147923088e-07,17.61377864025026,57.21685348396136,0.010913688352543844,0.0,0.00014714475340991948
Piping,Regional_c,,,33,Truck,High,361.9797131855338,1.5,65.88441192575524,0.0,0.0,0.0,0.4548304054553287,0.05775241531989918,1.428009968516931e-07,15.81300323002386,65.61688104527323,0.0077644648478297,0.0,0.00018569559286417886
Piping,Regional_c,,,33,Rail,Low,19.513247500000002,1.0,0.2947921912580375,0.0,0.0,0.0,0.0009581004522500001,0.00020684042350000003,6.771096882500001e-10,0.034352389260087504,0.29157069068852004,5.151497340000001e-05,0.0,6.693043892500001e-06
Piping,Regional_c,,,33,Rail,Median,19.513247500000002,1.0,0.36849023419423504,0.0,0.0,0.0,0.0011981133965000001,0.00025952619175000004,8.468749415000001e-10,0.042940501210045,0.36446338287389757,6.439371675000001e-05,0.0,8.3711831775e-06
Piping,Regional_c,,,33,Rail,High,19.513247500000002,1.0,0.44218829664368003,0.0,0.0,0.0,0.0014381263407500001,0.00031026063525000004,1.01468887e-09,0.051528593646755,0.4373560555460275,7.727246010000001e-05,0.0,1.0049322462500002e-05
Piping,Regional_c,,,33,Air,Low,3143.832051525424,1.0,2098.4006551381112,0.0,0.0,0.0,5.10032990831919,1.7121089284363853,6.602047308203391e-06,159.21672714291773,2088.1620618439392,0.3087243074597966,0.0,0.005847527615837289
Piping,Regional_c,,,33,Air,Median,3143.832051525424,1.0,2623.0008181366807,0.0,0.0,0.0,6.375411599440974,2.1401353745874685,8.23683997499661e-06,199.0209073567311,2610.2025796627977,0.3859619733016732,0.0,0.007325128680054239
Piping,Regional_c,,,33,Air,High,3143.832051525424,1.0,3147.60098113525,0.0,0.0,0.0,7.65049643439481,2.5681649645706037,9.903070962305086e-06,238.82509071437659,3132.2430943378245,0.463152481662777,0.0,0.008802729744271187
Piping,Regional_c,,,33,Barge,Low,361.9797131855338,1.5,50.89063086619106,0.0,0.0,0.0,0.4212395930209941,0.04903015215098055,1.1022282266499504e-07,14.657276754633223,50.67494706398803,0.0064613378803617776,0.0,0.00013031269674679215
Piping,Regional_c,,,33,Barge,Median,361.9797131855338,1.5,57.56169617257541,0.0,0.0,0.0,0.5051262196734625,0.05722573483721423,1.2434003147923088e-07,17.61377864025026,57.21685348396136,0.010913688352543844,0.0,0.00014714475340991948
