Name,UUID,Amount,Unit,GWP (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP [kg O3 eq],CO2 [kg],N2O [kg],CH4 [kg],Electricity_GWP (AR5),Electricity_AP,Electricity_EP,Electricity_ODP,Electricity_POCP,Electricity_CO2,Electricity_N2O,Electricity_CH4,Electricity_qty,Electricity_unit,Waste_GWP (AR5),Waste_AP,Waste_EP,Waste_ODP,Waste_POCP,Waste_CO2,Waste_N2O,Waste_CH4,Waste_qty,Waste_unit
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",ef86245c-837b-3555-b556-d1f5346f2f76,1.0,MJ,0.16704994901241077,0.00030244306819618856,1.8832577987863603e-05,1.8607406185856589e-09,0.00750550909772843,0.15932707099862456,1.775965045900358e-06,0.00025740543162533556,0.16704994901241077,0.00030244306819618856,1.8832577987863603e-05,1.8607406185856589e-09,0.00750550909772843,0.15932707099862456,1.775965045900358e-06,0.00025740543162533556,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity; at user; consumption mix - Arlington Valley, LLC - AVBA - BA",c8caa143-b258-3aa7-8c7e-4615424941eb,1.0,MJ,0.16686477889441617,0.00025186785550439613,1.7507725987474964e-05,1.5637053488704043e-10,0.008877771839821315,0.14065087407082846,5.168579543363157e-07,0.000930651914995743,0.16686477889441617,0.00025186785550439613,1.7507725987474964e-05,1.5637053488704043e-10,0.008877771839821315,0.14065087407082846,5.168579543363157e-07,0.000930651914995743,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; generation mix - Imperial Irrigation District,c9a7d4cf-7c57-3fe5-9d83-acbfb3434148,1.0,MJ,0.08403075235405232,9.406342566189883e-05,5.213162520594297e-06,5.474388028046168e-11,0.00245186925494973,0.07216582926760381,1.1989894113915485e-06,0.00041202645058949607,0.08403075235405232,9.406342566189883e-05,5.213162520594297e-06,5.474388028046168e-11,0.00245186925494973,0.07216582926760381,1.1989894113915485e-06,0.00041202645058949607,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; generation mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company,d48a6fc0-ff40-3124-997a-ba5e7955fef2,1.0,MJ,0.25907253262322305,0.0003815270473441146,1.864009508141909e-05,3.2220454849971314e-09,0.0068301456562570514,0.24973850275516282,4.074605878087619e-06,0.00029303420596363716,0.25907253262322305,0.0003815270473441146,1.864009508141909e-05,3.2220454849971314e-09,0.0068301456562570514,0.24973850275516282,4.074605878087619e-06,0.00029303420596363716,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
petroleum extraction and processing - DFO PADD 5,b5f585ea-a588-39bb-81dd-fac996980d86,1.0,MJ,0.03691643062049335,4.149035880487058e-05,2.4433614655725126e-06,3.8140610030989327e-11,0.001126527546908443,0.030442017334891137,3.465002200937477e-07,0.00022751352057984544,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; generation mix - Seattle City Light,bfb38097-2bcd-3b0b-8322-30c9c40b6600,1.0,MJ,0.0008414319616703053,9.788177153069593e-06,6.180108935855832e-07,0.0,0.00034702137723291286,0.0008363772762707341,7.276181040871748e-10,1.7363809292814715e-07,0.0008414319616703053,9.788177153069593e-06,6.180108935855832e-07,0.0,0.00034702137723291286,0.0008363772762707341,7.276181040871748e-10,1.7363809292814715e-07,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
natural gas extraction and processing - Appalachian,ed3ccae2-578f-3b4a-bc73-e3e7b4be85cb,1.0,MJ,0.014221207166032413,8.606058929876681e-05,6.35740844056645e-06,0.0,0.0029439777392335138,0.010691196180765184,1.36770926274829e-07,0.00012477738172749514,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
"Electricity; at grid; generation mix - Electric Reliability Council of Texas, Inc.",d6a2dbb1-9391-3306-b712-d7706e4eadb8,1.0,MJ,0.1726715066020895,0.000488545635878996,2.5498208291970615e-05,2.0283702531902257e-09,0.011200596004642526,0.16259196589189373,1.5997023883003573e-06,0.0003436034099093086,0.1726715066020895,0.000488545635878996,2.5498208291970615e-05,2.0283702531902257e-09,0.011200596004642526,0.16259196589189373,1.5997023883003573e-06,0.0003436034099093086,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity; at grid; consumption mix - Arlington Valley, LLC - AVBA - BA",d7f09b44-a4d6-3b83-9a11-28e977c200ee,1.0,MJ,0.1608219098606046,0.00024274667082585413,1.6873698268005695e-05,1.5070770616230793e-10,0.008556270724393926,0.1355573197741549,4.981403738628811e-07,0.0008969491307674207,0.1608219098606046,0.00024274667082585413,1.6873698268005695e-05,1.5070770616230793e-10,0.008556270724393926,0.1355573197741549,4.981403738628811e-07,0.0008969491307674207,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; generation mix - PUD No. 1 of Douglas County,c714a6f6-3aa6-3607-9613-076dde33909b,1.0,MJ,0.00019310254934356294,1.0928595846177005e-25,2.8472206472187037e-27,0.0,1.1696724832428942e-09,0.00019082494172640668,6.428585791868827e-26,8.134312918415265e-08,0.00019310254934356294,1.0928595846177005e-25,2.8472206472187037e-27,0.0,1.1696724832428942e-09,0.00019082494172640668,6.428585791868827e-26,8.134312918415265e-08,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
natural gas extraction and processing - Arkla,f7770c48-8c5e-31c5-8d0c-c1a216b65ffb,1.0,MJ,0.014246114687069487,8.862821628388241e-05,5.477154418957013e-06,0.0,0.0030093325661301124,0.009763421575119112,1.2943378812691647e-07,0.0001588711841666878,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; consumption mix - Idaho Power Company - BA,b62e0b13-f036-3b07-aa74-c36a6c505d1a,1.0,MJ,0.030763034044087825,7.408246011419638e-05,7.087202356144686e-06,1.89103154091762e-10,0.002331758888832233,0.02838991307734732,1.9916984990531425e-07,8.235953757264848e-05,0.030763034044087825,7.408246011419638e-05,7.087202356144686e-06,1.89103154091762e-10,0.002331758888832233,0.02838991307734732,1.9916984990531425e-07,8.235953757264848e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity; at grid; generation mix - Homestead, City of",f39a68dd-fd0f-3072-93da-7b3cbe6e6cff,1.0,MJ,0.4057043872785936,0.005177104419357815,0.0003837980993482983,5.1507445343639436e-09,0.17967529549485844,0.3659137762900286,2.0104501232757504e-06,0.001380025429716636,0.4057043872785936,0.005177104419357815,0.0003837980993482983,5.1507445343639436e-09,0.17967529549485844,0.3659137762900286,2.0104501232757504e-06,0.001380025429716636,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; consumption mix - SPP - FERC,f21316ee-5206-3cb6-80ac-9516cfd74abf,1.0,MJ,0.18530487514831925,0.00043071644242700176,1.9650733788241314e-05,3.965252944685864e-09,0.007107382885637374,0.17872249920874855,2.4214494840588694e-06,0.00021069864880656492,0.18530487514831925,0.00043071644242700176,1.9650733788241314e-05,3.965252944685864e-09,0.007107382885637374,0.17872249920874855,2.4214494840588694e-06,0.00021069864880656492,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at user; consumption mix - PJM - FERC,a2522eb7-a557-3242-8d26-042fc4b41195,1.0,MJ,0.15723886174669735,0.00032244384422488065,1.56418562419157e-05,2.089768104765269e-09,0.005460880077459704,0.14508785533098392,2.0765270432827823e-06,0.0004121015487154048,0.15723886174669735,0.00032244384422488065,1.56418562419157e-05,2.089768104765269e-09,0.005460880077459704,0.14508785533098392,2.0765270432827823e-06,0.0004121015487154048,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
power plant construction - ngcc_const,5faf0d5f-993f-3906-bda9-b10eb58f5474,1.0,Item(s),12856.850631964893,38.02805784268156,36.36871846714888,0.0028699923312642144,780.5475058589317,11193.108094478053,0.35701189752740825,43.7933934662767,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
petroleum extraction and processing - DFO PADD 2,bdad9c51-928c-3577-b823-2c81a667c4fb,1.0,MJ,0.01820938227267376,1.7991291206555043e-05,1.0482366902337481e-06,2.0891216224977678e-11,0.00048440566992487445,0.014057213396692907,1.4689570949225e-07,0.00014665022503213224,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
"Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",ff87ed0b-db00-312a-bca8-2b9f2d3b3456,1.0,MJ,0.0010231225551004784,2.646697737029842e-25,6.89542604547363e-27,0.0,6.291830650643393e-09,0.0010108709875710515,1.5568810217822602e-25,4.3755598319381617e-07,0.0010231225551004784,2.646697737029842e-25,6.89542604547363e-27,0.0,6.291830650643393e-09,0.0010108709875710515,1.5568810217822602e-25,4.3755598319381617e-07,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; consumption mix - Seminole Electric Cooperative - BA,db2921f6-74d4-3e2f-9524-417d2e19c826,1.0,MJ,0.23826007086347045,0.0003683139722551601,1.5880320952480237e-05,3.6167272615911398e-09,0.006228390325063158,0.22918081447780134,3.248360805139835e-06,0.0002922408893506119,0.23826007086347045,0.0003683139722551601,1.5880320952480237e-05,3.6167272615911398e-09,0.006228390325063158,0.22918081447780134,3.248360805139835e-06,0.0002922408893506119,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; consumption mix - PacifiCorp East - BA,a9eed0a6-6813-3083-881a-ce9f6856fe0f,1.0,MJ,0.23140392083741468,0.00043793393851079967,1.9830835682976834e-05,4.968022601919904e-09,0.008988390686632316,0.22417720242274466,3.4570478326904644e-06,0.00022399613173787155,0.23140392083741468,0.00043793393851079967,1.9830835682976834e-05,4.968022601919904e-09,0.008988390686632316,0.22417720242274466,3.4570478326904644e-06,0.00022399613173787155,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at user; consumption mix - ERCOT - FERC,b16ca0d0-3f5c-3a24-a398-3bda3ffe06bd,1.0,MJ,0.18110686248134292,0.0005124120883296153,2.6743847861918645e-05,2.127460284181732e-09,0.011747768003185579,0.1705349156141438,1.6778511182891537e-06,0.00036038913849271217,0.18110686248134292,0.0005124120883296153,2.6743847861918645e-05,2.127460284181732e-09,0.011747768003185579,0.1705349156141438,1.6778511182891537e-06,0.00036038913849271217,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,a32b02de-c81f-3fba-bb48-58f5f5d9c2c8,1.0,MJ,0.2416692823486876,0.0003111316638836659,1.7509715162153545e-05,4.40697370577801e-09,0.006311438574703746,0.22928385579645144,3.254943531198081e-06,0.00040969010511153736,0.2416692823486876,0.0003111316638836659,1.7509715162153545e-05,4.40697370577801e-09,0.006311438574703746,0.22928385579645144,3.254943531198081e-06,0.00040969010511153736,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at user; consumption mix - Turlock Irrigation District - BA,dc255d13-6512-372d-8738-48739679d529,1.0,MJ,0.1275699242004043,0.00020887545758860966,1.5409500369145522e-05,3.72640888530297e-10,0.007683014669318524,0.11552830200610344,6.66730934279149e-07,0.00042267738167724693,0.1275699242004043,0.00020887545758860966,1.5409500369145522e-05,3.72640888530297e-10,0.007683014669318524,0.11552830200610344,6.66730934279149e-07,0.00042267738167724693,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"nuclear fuel extraction, prococessing, and transport",98a4522b-da0c-3239-88db-74b15ba0288d,1.0,MJ,0.004919169934378936,6.607903928333334e-05,5.934900131539117e-06,1.1338497360022672e-12,0.0005560822357612999,0.0035875215257222207,2.184966666666667e-07,4.224246194444444e-05,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; consumption mix - ISO-NE - BA,bf2c7baa-45b5-30ae-b2a0-afe99ae2f9a5,1.0,MJ,0.10533484167272274,0.00017863126378159033,1.5020186994572404e-05,1.7960444038233881e-09,0.004923070339600559,0.1003062413072649,1.5652666787983568e-06,0.0001629700297691578,0.10533484167272274,0.00017863126378159033,1.5020186994572404e-05,1.7960444038233881e-09,0.004923070339600559,0.1003062413072649,1.5652666787983568e-06,0.0001629700297691578,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; generation mix - Arizona Public Service Company,ee9eb53a-3a0f-31cb-b1f3-ab3588e72891,1.0,MJ,0.2255778313326937,0.0005055228363285177,2.852766715796115e-05,3.3072006678372124e-09,0.013764258804776938,0.21558030512840443,3.330738824195388e-06,0.00032365149522290624,0.2255778313326937,0.0005055228363285177,2.852766715796115e-05,3.3072006678372124e-09,0.013764258804776938,0.21558030512840443,3.330738824195388e-06,0.00032365149522290624,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
natural gas extraction and processing - Fort Worth,3bb3995c-5f0f-356d-8811-ed38be5b5def,1.0,MJ,0.015668123453175288,9.29980269317159e-05,5.778304365707125e-06,0.0,0.00327651690807007,0.010160318483954182,1.2605203400771805e-07,0.00019551432781358036,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
"Electricity; at grid; consumption mix - New Smyrna Beach, Utilities Commission of - BA",e63d16a5-d112-3572-9a5e-fab2bfcbedfd,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at user; consumption mix - Nevada Power Company - BA,f80d17d0-8756-3933-9b8f-67f55495b5db,1.0,MJ,0.14972049663336576,0.0002670295384860325,1.7103009523331422e-05,5.485359299877204e-10,0.011882765596256634,0.13669707612075876,7.708573583378511e-07,0.00045708089697867933,0.14972049663336576,0.0002670295384860325,1.7103009523331422e-05,5.485359299877204e-10,0.011882765596256634,0.13669707612075876,7.708573583378511e-07,0.00045708089697867933,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
petroleum extraction and processing - RFO PADD 3,e66feab0-54e1-347e-bb0a-2e93dca7d48f,1.0,MJ,0.024097616991327092,2.9374176152038814e-05,1.7240844979743495e-06,3.764671820026866e-11,0.0007081426638564179,0.0196002245904687,1.8280440845773202e-07,0.00015870041600709976,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",ec6a9894-9221-34d6-9814-b0179435bac8,1.0,MJ,0.0010645485377933617,2.7538618828116977e-25,7.17462016410177e-27,0.0,6.546585338965662e-09,0.0010518009072831077,1.6199187545951162e-25,4.552725182233606e-07,0.0010645485377933617,2.7538618828116977e-25,7.17462016410177e-27,0.0,6.546585338965662e-09,0.0010518009072831077,1.6199187545951162e-25,4.552725182233606e-07,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at user; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,c3557d8e-c91a-3e9c-bb90-47fe970a00ec,1.0,MJ,0.11682066826752585,0.0002177863858862341,1.288481710802622e-05,1.6316800182657017e-09,0.006196858517142058,0.10977383347060335,1.373100300374895e-06,0.00023782314276752194,0.11682066826752585,0.0002177863858862341,1.288481710802622e-05,1.6316800182657017e-09,0.006196858517142058,0.10977383347060335,1.373100300374895e-06,0.00023782314276752194,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; consumption mix - Turlock Irrigation District - BA,d0481c35-49ba-3f00-9213-1b087ac9198e,1.0,MJ,0.12169460773109347,0.0001992555614908638,1.4699805730145294e-05,3.5547866817747075e-10,0.007329168393219058,0.11020757033911839,6.360242041205927e-07,0.0004032106978382541,0.12169460773109347,0.0001992555614908638,1.4699805730145294e-05,3.5547866817747075e-10,0.007329168393219058,0.11020757033911839,6.360242041205927e-07,0.0004032106978382541,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity; at grid; generation mix - New Harquahala Generating Company, LLC - HGBA",a33bcf89-5448-302e-bb89-7f181c41c6a5,1.0,MJ,0.15155701814835826,0.00023255594385607155,1.6311937096789513e-05,1.56561982980989e-10,0.008187585057299645,0.12752538712648226,4.7532382385560857e-07,0.0008531058388554108,0.15155701814835826,0.00023255594385607155,1.6311937096789513e-05,1.56561982980989e-10,0.008187585057299645,0.12752538712648226,4.7532382385560857e-07,0.0008531058388554108,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; consumption mix - Tampa Electric Company - BA,c06b0df8-1d75-39c6-aa87-49100c889658,1.0,MJ,0.20814820242084703,0.00041658627577683224,2.1455270583514478e-05,1.930259029238953e-09,0.008973782399084073,0.19800763485622053,2.4710269672715476e-06,0.00033761484910407885,0.20814820242084703,0.00041658627577683224,2.1455270583514478e-05,1.930259029238953e-09,0.008973782399084073,0.19800763485622053,2.4710269672715476e-06,0.00033761484910407885,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; generation mix - Ohio Valley Electric Corporation,a00ea62a-baec-367d-bcef-35ab852b8f66,1.0,MJ,0.32501095590867785,0.0006337129578995836,2.5020676052784864e-05,6.735429834539221e-09,0.011501942460108064,0.29944216502207566,5.0172788870522395e-06,0.0008636389793943949,0.32501095590867785,0.0006337129578995836,2.5020676052784864e-05,6.735429834539221e-09,0.011501942460108064,0.29944216502207566,5.0172788870522395e-06,0.0008636389793943949,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
power plant construction - coal_const,5614332b-4bc3-3959-9c83-7f8eb03a734b,1.0,Item(s),26346.933776260474,80.29455840515107,43.70216332639506,0.0058607879850746366,1660.6843983641654,22925.78237528293,0.7684247350004405,86.1705260076552,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; consumption mix - El Paso Electric Company - BA,a2a22977-2b95-358b-90ca-ca7f1fbeb167,1.0,MJ,0.20017500757280135,0.00038223526774601484,2.5554361381341484e-05,1.5008670105851835e-09,0.011785767573857638,0.18928784690966524,1.426238444997114e-06,0.0003739399717090332,0.20017500757280135,0.00038223526774601484,2.5554361381341484e-05,1.5008670105851835e-09,0.011785767573857638,0.18928784690966524,1.426238444997114e-06,0.0003739399717090332,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
natural gas extraction and processing - Strawn,b1db8b2c-363a-3f62-914c-1f259066feb5,1.0,MJ,0.013959568762094993,8.610871117858436e-05,5.343382122388705e-06,0.0,0.003012592970322145,0.0096721648849864,1.2612127081880176e-07,0.00015192791924681853,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
Electricity; at user; consumption mix - NorthWestern Corporation - BA,d640a8aa-93b2-3d0e-8012-24b79ead9694,1.0,MJ,0.2094754658131397,0.000393543696575145,1.580431848424954e-05,4.828764771768476e-09,0.006271156877175131,0.20544470950463045,3.1549011742507902e-06,0.00011274629920847428,0.2094754658131397,0.000393543696575145,1.580431848424954e-05,4.828764771768476e-09,0.006271156877175131,0.20544470950463045,3.1549011742507902e-06,0.00011274629920847428,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,d1e20ef2-31c8-3305-969a-e008341a50e1,1.0,MJ,0.19307881457841375,0.00031928622929017794,1.8057408485123914e-05,2.074424002237289e-09,0.00770737526102948,0.1842948051698533,2.0261794471099557e-06,0.0002933861548326307,0.19307881457841375,0.00031928622929017794,1.8057408485123914e-05,2.074424002237289e-09,0.00770737526102948,0.1842948051698533,2.0261794471099557e-06,0.0002933861548326307,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,db0fc1d8-d8ca-3875-8058-f9b4b4d01ac5,1.0,MJ,0.10216810436859507,0.00016926026071182102,1.1750353310569536e-05,1.38619379303748e-09,0.00367308606199574,0.09727954117007352,1.267795370058877e-06,0.00015993468251721034,0.10216810436859507,0.00016926026071182102,1.1750353310569536e-05,1.38619379303748e-09,0.00367308606199574,0.09727954117007352,1.267795370058877e-06,0.00015993468251721034,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
petroleum extraction and processing - RFO PADD 5,ae9b0228-e29a-3e91-91fa-3855285b663c,1.0,MJ,0.0198458430149563,2.008211520192235e-05,1.1850691028176215e-06,2.4075037381630633e-11,0.0005374587274253133,0.016346978443439422,1.8370778878179012e-07,0.00012304856093921544,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
natural gas extraction and processing - East Texas,111b690d-a86d-3388-8980-8fb6f1d1bb34,1.0,MJ,0.015034794567699444,8.562058126058988e-05,5.308944950478842e-06,0.0,0.0029890079361745976,0.009621165131867077,1.266308329020555e-07,0.0001921454379886516,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
Electricity - WIND - ISO-NE,98f79bbb-bc1c-3ce6-806d-3108fc991997,1.0,MJ,0.01573713720816504,4.383956872515491e-05,2.765731831689718e-05,8.503340928920423e-12,0.00047610682238412815,0.014713598275938442,5.100554734433601e-08,3.4285899487994696e-05,0.01573713720816504,4.383956872515491e-05,2.765731831689718e-05,8.503340928920423e-12,0.00047610682238412815,0.014713598275938442,5.100554734433601e-08,3.4285899487994696e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - OTHF - California Independent System Operator,a46ede0d-d1b4-3f52-a864-758e172fabab,1.0,MJ,1.4838094433200398e-21,8.579659403494838e-24,2.2352669789466816e-25,4.86010929054236e-35,1.2520280308391967e-22,5.079834824054102e-24,5.04683499618013e-24,5.047083027618176e-24,1.4838094433200398e-21,8.579659403494838e-24,2.2352669789466816e-25,4.86010929054236e-35,1.2520280308391967e-22,5.079834824054102e-24,5.04683499618013e-24,5.047083027618176e-24,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
