Process Name,UUID,Qty,Unit
"electricity, high voltage, import from ME | electricity, high voltage | EN15804, U",0bbc4756-1a8f-48e5-9d71-652e367374eb,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",37b2fde0-1009-4c31-b2a3-f64abff99ca0,1,MJ
"electricity production, natural gas, conventional power plant | electricity, high voltage | EN15804, U",d3afe695-8c50-48db-be55-e321113ba0f9,1,MJ
"electricity production, nuclear, pressure water reactor | electricity, high voltage | EN15804, U",88d10829-e14f-4711-b5c7-2abdbb1044d8,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | electricity, high voltage | EN15804, U",333f0b53-6afe-402b-b26c-12679fbeff61,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | electricity, high voltage | EN15804, U",f8c47c38-7b5d-4224-9d60-998d2d42d71e,1,MJ
"electricity production, hydro, reservoir, non-alpine region | electricity, high voltage | EN15804, U",a216cb9f-b97d-4b90-97d7-252c1a2eacc4,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",7569066e-b108-4491-9f62-9ff07a04613b,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",ef29f66e-ddb7-4808-958e-f763b3c355ed,1,MJ
"electricity, high voltage, import from RS | electricity, high voltage | EN15804, U",345758c6-d83b-403f-b265-b114078bc68e,1,MJ
"electricity, high voltage, import from CA-AB | electricity, high voltage | EN15804, U",70d40733-142b-43ef-971d-a0808a217644,1,MJ
"heat and power co-generation, biogas, gas engine | electricity, high voltage | EN15804, U",b1fed670-b126-401d-8c80-64f9b38faac5,1,MJ
"electricity production, hydro, run-of-river | electricity, high voltage | EN15804, U",08d85054-e673-4da3-9bf2-0b457bc12e4d,1,MJ
"treatment of blast furnace gas, in power plant | electricity, high voltage | EN15804, U",bfb65148-bb44-4f56-b5f4-da749d97dd92,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",2b6a4848-c178-4abf-b3f5-448d5b9cba36,1,MJ
"electricity production, wind, 1-3MW turbine, offshore | electricity, high voltage | EN15804, U",23ddf940-8915-4f43-b3fc-a526ac962e7d,1,MJ
"electricity production, natural gas, conventional power plant | electricity, high voltage | EN15804, U",096da79d-3338-4d38-8ca4-c756c9b14a9e,1,MJ
"electricity, high voltage, import from US-NPCC | electricity, high voltage | EN15804, U",7c0799a1-1210-48ef-ab0a-40b9e333c8c9,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | electricity, high voltage | EN15804, U",08f430a9-d01f-4daf-ade5-1c848ca99ac1,1,MJ
"treatment of blast furnace gas, in power plant | electricity, high voltage | EN15804, U",3ed9ce73-7386-4c7d-89bc-9d2fe2673efd,1,MJ
"electricity production, wind, <1MW turbine, onshore | electricity, high voltage | EN15804, U",85a55811-857a-4e1f-9a4e-1a3f66595db1,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",5098c829-54d8-4557-86f4-edb95df386a6,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",6218ea1a-089c-40a2-9484-a0397619919b,1,MJ
"electricity production, hydro, run-of-river | electricity, high voltage | EN15804, U",956ab0c4-9407-40ec-89cd-ef867d7f37cc,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",6574f22a-4924-45f8-a081-ec687bf29582,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",3e5bc67c-845c-4602-88f8-39180187772a,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | electricity, high voltage | EN15804, U",6bb1fb82-5ae1-4040-af82-95d7727b64de,1,MJ
"electricity production, hydro, reservoir, alpine region | electricity, high voltage | EN15804, U",01c9552a-02ec-4aa1-a078-40b381e936c5,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",c0df5a85-6409-49c6-b0ff-7ccb7fc4d9a1,1,MJ
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | electricity, high voltage | EN15804, U",62986386-13f4-4288-b029-f18a6d6396bc,1,MJ
"electricity production, wind, >3MW turbine, onshore | electricity, high voltage | EN15804, U",56ee9d1e-60e2-4d17-b987-b5afc566c1a2,1,MJ
"electricity production, hard coal | electricity, high voltage | EN15804, U",b9b3d62c-0898-476c-8203-91d4d41cd193,1,MJ
"heat and power co-generation, wood chips, 6667 kW | electricity, high voltage | EN15804, U",ec9dddaa-02eb-44da-bbfa-5eba1fa3516e,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",6879a307-2fec-43ff-a932-aa5cfa159e6c,1,MJ
"electricity, high voltage, import from LT | electricity, high voltage | EN15804, U",4c611414-855e-4ab4-8a92-293751337e86,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",46fc476b-c6f7-4f87-9310-eacc0671bb20,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",28ada59f-4d2c-45d4-9197-207531c299b4,1,MJ
"electricity, high voltage, import from FI | electricity, high voltage | EN15804, U",50ced1ab-3a05-4751-9c6c-20882080861d,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",eb405f1d-ef2f-4657-9ec8-3b7fde205854,1,MJ
"heat and power co-generation, biogas, gas engine | electricity, high voltage | EN15804, U",14b1b797-2ac3-4612-b792-154ea3502780,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",f73780fd-06ae-4770-b1ae-377385f080d0,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | electricity, high voltage | EN15804, U",3aa9cd11-2ede-4eb2-93eb-9fa28f801eae,1,MJ
"heat and power co-generation, biogas, gas engine | electricity, high voltage | EN15804, U",3118bb05-8f10-481b-b9b6-fb76aa9168be,1,MJ
"electricity production, nuclear, pressure water reactor | electricity, high voltage | EN15804, U",48715214-558a-4e2d-8385-9d1811b27073,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",81db82d0-d449-447a-93c1-5b08418f248f,1,MJ
"treatment of blast furnace gas, in power plant | electricity, high voltage | EN15804, U",8b6f3681-48c4-4b3d-ba50-a203481382b3,1,MJ
"electricity production, hydro, pumped storage | electricity, high voltage | EN15804, U",ce86d7d6-0ffa-4092-a9d5-af7b7f79af73,1,MJ
"electricity production, natural gas, combined cycle power plant | electricity, high voltage | EN15804, U",b4273b07-ea9b-4385-b191-12482dea2c03,1,MJ
"electricity, high voltage, import from ZA | electricity, high voltage | EN15804, U",ebd89a17-763b-4f39-b0a7-3f907216687d,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",5c993f9a-b7e7-4419-9925-315f9f1dd9b9,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",57e19253-5fc9-4cde-9947-8cded85a5f03,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",95d2835f-180a-41ce-9a7f-5e6a1ff402e6,1,MJ
"electricity production, wind, >3MW turbine, onshore | electricity, high voltage | EN15804, U",94cac74a-997a-486a-9e1f-7c6a1089442f,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",4ffe9f7f-2017-46cf-afd9-55e9e8d5981f,1,MJ
"electricity, high voltage, import from TR | electricity, high voltage | EN15804, U",9fc5a95b-adf6-41c0-b1ce-44aa5e09aba2,1,MJ
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | electricity, high voltage | EN15804, U",c6716e15-4b91-4acb-ab86-8c76e60712da,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",82227ddd-b1c5-4bfc-aadd-15577389ff5e,1,MJ
"treatment of blast furnace gas, in power plant | electricity, high voltage | EN15804, U",089aaad3-e0ff-4c4d-8809-0db664489d0d,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",1c90ff5e-31c5-4abc-bb89-b1bd73a28c0c,1,MJ
"electricity production, wind, >3MW turbine, onshore | electricity, high voltage | EN15804, U",5d37661c-c242-47c0-b039-ee9e81506f28,1,MJ
"heat and power co-generation, biogas, gas engine | electricity, high voltage | EN15804, U",7e0488bb-181c-4022-bf6b-b19e2885bfc1,1,MJ
"electricity production, natural gas, conventional power plant | electricity, high voltage | EN15804, U",93476a4b-f58e-4ea2-ba6f-816ca83a2056,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",007df967-0ae5-44ac-b889-0c1cc60b822d,1,MJ
"electricity production, wind, >3MW turbine, onshore | electricity, high voltage | EN15804, U",30034a15-fb2d-46a7-951a-ff209eea6f57,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",849493eb-9d62-44b1-b3ce-e1c8f765bbab,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",e5beafc5-5c7f-481e-b8c6-71bece672149,1,MJ
"treatment of coal gas, in power plant | electricity, high voltage | EN15804, U",a93fcd88-261b-4b86-87ec-3904979886bd,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",9118d404-5d01-4779-b7b1-e7c720972a95,1,MJ
"heat and power co-generation, biogas, gas engine | electricity, high voltage | EN15804, U",6be04707-be38-4ebe-84a0-0481d2ca4886,1,MJ
"heat and power co-generation, oil | electricity, high voltage | EN15804, U",a5d11ea5-cb72-4615-b5b2-c93989dfae86,1,MJ
"heat and power co-generation, oil | electricity, high voltage | EN15804, U",c0fdc146-aca3-4f82-ba37-c851497e4b3c,1,MJ
"electricity production, hydro, reservoir, alpine region | electricity, high voltage | EN15804, U",571d8992-b412-43f0-870b-ab80518bf4ee,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",cca6d867-068c-4b57-9c76-112ce5f33d1f,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",007070f5-4b03-4cd5-8066-5bcd806615fa,1,MJ
"electricity production, hydro, pumped storage | electricity, high voltage | EN15804, U",00aa1333-712e-46b2-adfa-05f6c859e099,1,MJ
"electricity production, wind, <1MW turbine, onshore | electricity, high voltage | EN15804, U",282cea15-1054-433d-abe0-52cd84b07bab,1,MJ
"electricity, high voltage, import from CN-CCG | electricity, high voltage | EN15804, U",81fa3306-eab3-48c8-b828-25b20938300f,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",1bae77ef-fc1c-470b-9ccb-f96f28a986ed,1,MJ
"electricity, high voltage, import from CA-NB | electricity, high voltage | EN15804, U",e69c1fee-bed8-489f-8d01-ded178d5b313,1,MJ
"electricity production, hydro, pumped storage | electricity, high voltage | EN15804, U",9b4a19c5-3014-45a6-b764-9e07f041a455,1,MJ
"heat and power co-generation, biogas, gas engine | electricity, high voltage | EN15804, U",594fe122-8bdf-49fe-9ec8-ca1e298462b1,1,MJ
"electricity production, hydro, run-of-river | electricity, high voltage | EN15804, U",4b4369e0-1e99-42c7-97d4-4051bfeae503,1,MJ
"electricity, high voltage, residual mix | electricity, high voltage | EN15804, U",89c23dd7-b976-4d8e-9dc2-2b2174834c97,1,MJ
"electricity production, hard coal | electricity, high voltage | EN15804, U",2c367ed9-71f5-490a-b967-22b27fc51494,1,MJ
"electricity, high voltage, import from RAS | electricity, high voltage | EN15804, U",f6bc531d-439c-43fe-9d82-67f7060b4146,1,MJ
"electricity production, natural gas, conventional power plant | electricity, high voltage | EN15804, U",e69f5bc6-f6b2-4da2-87f1-aec567aa3cfa,1,MJ
"electricity production, hydro, pumped storage | electricity, high voltage | EN15804, U",7e5cac8b-900e-42df-98cb-03a01b607812,1,MJ
"treatment of blast furnace gas, in power plant | electricity, high voltage | EN15804, U",c1da498e-aafd-4547-b4e2-01c8d0dbf698,1,MJ
"heat and power co-generation, oil | electricity, high voltage | EN15804, U",cb831953-3663-463d-bfd2-3d9f71051da8,1,MJ
"heat and power co-generation, oil | electricity, high voltage | EN15804, U",6a3c4f37-93a0-48e5-96ae-11594421b831,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",16dd15f6-3250-4b4f-9954-0e7cc60444ce,1,MJ
"electricity, high voltage, import from RS | electricity, high voltage | EN15804, U",b1c929cc-fcf4-41e5-a8a9-d0460de66ef7,1,MJ
"electricity production, natural gas, conventional power plant | electricity, high voltage | EN15804, U",61f9d4ef-34c2-4d83-a6f4-2a3ac8cba89f,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | electricity, high voltage | EN15804, U",0a6d97ba-d149-4297-bfe5-1f3dc1605c93,1,MJ
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | electricity, high voltage | EN15804, U",b5069062-1b47-4ec7-9a19-136741898b72,1,MJ
"electricity production, natural gas, conventional power plant | electricity, high voltage | EN15804, U",8c065bf8-b897-427d-99be-70c9cd199bca,1,MJ
"electricity production, hydro, run-of-river | electricity, high voltage | EN15804, U",cbcb3f45-61ca-468c-904b-5073ac3a483c,1,MJ
"electricity production, lignite | electricity, high voltage | EN15804, U",d2349a78-decd-4f57-b451-a88e2c6ce626,1,MJ
"electricity, high voltage, import from GE | electricity, high voltage | EN15804, U",abdf8bc6-95c7-4e4d-a7ea-b0b7ed1b027c,1,MJ
"electricity production, hydro, run-of-river | electricity, high voltage | EN15804, U",b6f441c8-8c53-45dc-aa33-e16dab0f1083,1,MJ
"heat and power co-generation, biogas, gas engine | electricity, high voltage | EN15804, U",5aef9437-9505-4423-8bbd-e47817d3765c,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",2e8cf043-9022-4867-b3f0-42e77ba04562,1,MJ
"heat and power co-generation, oil | electricity, high voltage | EN15804, U",c0e6ecf7-63da-4e86-8e1c-5111eb393b64,1,MJ
"electricity production, wind, >3MW turbine, onshore | electricity, high voltage | EN15804, U",aba3577e-b199-49c4-81b2-06abc5662622,1,MJ
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | electricity, high voltage | EN15804, U",d2ab992d-7d79-4cf5-80a2-cf38752ec5f1,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",a39c15c6-047e-49a6-a14e-9e486c4df371,1,MJ
"electricity production, natural gas, conventional power plant | electricity, high voltage | EN15804, U",068fdafe-30af-4fbe-aec1-cffa48b315bf,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",789233b3-c79c-4b56-a1b6-ecc49db9ed3b,1,MJ
"electricity production, wind, <1MW turbine, onshore | electricity, high voltage | EN15804, U",954304f7-4871-4c0d-ab32-a0c1c1d4610d,1,MJ
"ethanol production from sweet sorghum | electricity, high voltage | EN15804, U",af2b3dfa-c289-44fe-b882-8d5942140a71,1,MJ
"heat and power co-generation, hard coal | electricity, high voltage | EN15804, U",3d388f22-e220-4c6a-bf6b-d524121c9ca0,1,MJ
"electricity production, lignite | electricity, high voltage | EN15804, U",fe893c14-9abc-4719-b107-78e8d45d9bdb,1,MJ
"treatment of coal gas, in power plant | electricity, high voltage | EN15804, U",b8a65c17-6320-4707-ab8d-1174fd24456b,1,MJ
"electricity, high voltage, import from FR | electricity, high voltage | EN15804, U",0b371aac-f6c2-4ae1-9ef7-fd92cb0d500a,1,MJ
"electricity production, solar thermal parabolic trough, 50 MW | electricity, high voltage | EN15804, U",0ea7b016-f64e-46b8-a523-7333d963e266,1,MJ
"electricity production, hydro, pumped storage | electricity, high voltage | EN15804, U",e342a44a-81b5-4877-b6dd-b5325b199d9a,1,MJ
"electricity, high voltage, import from UA | electricity, high voltage | EN15804, U",e3b586d2-03aa-4ea0-a388-b8aaf1900c6c,1,MJ
"electricity, high voltage, import from MZ | electricity, high voltage | EN15804, U",0ff40757-4075-47ae-9b8f-4d2e7212264d,1,MJ
"electricity, high voltage, import from CA-ON | electricity, high voltage | EN15804, U",96dba224-7db1-4694-b7b8-9e22b0f8c0c9,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",0105735c-1851-488d-ba29-b1ae6fe3a9dc,1,MJ
"electricity production, natural gas, combined cycle power plant | electricity, high voltage | EN15804, U",acd79951-5d9f-452d-a7c5-61a0cf077983,1,MJ
"electricity production, hydro, reservoir, non-alpine region | electricity, high voltage | EN15804, U",60e3e6e1-bcfe-4224-86d2-31ef92690b68,1,MJ
"electricity, high voltage, import from KZ | electricity, high voltage | EN15804, U",9b344139-914f-498d-b48c-c66db032712d,1,MJ
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | electricity, high voltage | EN15804, U",181ee757-869c-45a2-8b70-fdc3b464f2f5,1,MJ
"electricity production, wind, >3MW turbine, onshore | electricity, high voltage | EN15804, U",a91e7cee-030d-496a-8419-df57531ba16f,1,MJ
"electricity, high voltage, import from AL | electricity, high voltage | EN15804, U",4b858857-40e1-4a91-8aad-e57fc0d888c9,1,MJ
"electricity production, hydro, pumped storage | electricity, high voltage | EN15804, U",6de64f8e-ee35-42b4-bf92-9d95ae5e6f17,1,MJ
"treatment of blast furnace gas, in power plant | electricity, high voltage | EN15804, U",4feef5e6-2859-4b9f-a5af-980891a0d85a,1,MJ
"electricity production, hydro, run-of-river | electricity, high voltage | EN15804, U",9ffe17fd-f749-4bbd-92b9-5c3b71fa965f,1,MJ
