Status ,CLF Baselines Report Category 1,CLF Baselines Report Category 2,product,Method,Data Source,Scale Factor,Value,CLF report GWP value (kg CO2e / declared unit),Declared qty,Declared unit,Baseline method A (data source),Baseline method B (calculation),CLF data source representativeness assessment approach,Data source (short) and notes,Data Source - full,Data source(s) include additional life cycle stage info beyond A1-A3,Geography,Density,Density unit,,sctg code,FYI Transport Descriptin,waste_rate_category,eol material,DRF Category,,compressive strength (psi),weight classification,Intented Application for insulation ,Service Life [yr] for insulation material,Thickness  (m) when RSI=1 for insulation material,RSI /inch (or 25.4mm) for insulation material (m2C/W),GWP-total (AR5) [kg CO2 eq],GWP-fossil (AR5) [kg CO2 eq],GWP-biogenic (AR5) [kg CO2 eq],GWP-luluc (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP/SFP [kg O3 eq],ADP fossil (MJ),CO2 [kg],CH4 [kg],N2O [kg],Stored Biogenic Carbon?,Biomaterial Type/Species/Category,carbon fration of biomass (may use 0.5 as a default value),mositure content (%),ratio between the molecular mass of CO2 and C molecules,biamass weight percentage of product (%) (base on dry mass).,C (dry mass basis) (based on calculation),%C (dry mass basis) (based on reference),Density Needed?,Density based on mositure content [kg/unit],Density based on oven dry  [kg/unit],Biogenic Carbon Content [kg C/unit],Biogenic CO2 Content [kg CO2/unit],GWP-total - Biogenic CO2 stored [kgCO2eq],GWP-biogenic - Biogenic CO2 stored [kgCO2eq],Growth Model Type,Rotation period [yrs],Mineral Carbonation Potential,Mineral C
,Wood,Sawn lumber,"Softwood lumber, U.S. Southern",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/industry-epds/ec3t1u55,1.000110632,Baseline,90.4,1,m3,Industry,single,industry data,U.S. Southern softwood lumber industry-average EPD  (AWC 2024c) ,American Wood Council (AWC). (2024). Environmental product declaration - U.S. Southern Softwood Lumber. UL Environment.,FALSE,US South,564.97,kg/m3,,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,,N/A,,,,,,90.39,90.39,0,N/A,0.74,0.21,7.77E-07,25.96,1194.25,,,,Yes,,0.5,15,3.666666667,100,0.5,,Yes,649.7155,564.97,282.485,1035.778333,-945.3883333,-1035.778333,,,,
,Wood,Sawn lumber,"Softwood lumber, U.S. Southern",N/A,N/A,#VALUE!,High-80th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Sawn lumber,"Softwood lumber, U.S. Southern",N/A,N/A,#VALUE!,Low-20th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Sawn lumber,"Softwood lumber, U.S. Pacific Coast",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/industry-epds/ec3sshjr,0.999864517,Baseline,73.8,1,m3,Industry,single,industry data,U.S. Pacific Coast softwood lumber industry-average EPD  (AWC 2024b) ,American Wood Council (AWC). (2024). Environmental product declaration - U.S. Pacific Coast Softwood Lumber. UL Environment.,FALSE,US Pacific Coast,492.78,kg/m3,,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,,N/A,,,,,,73.81,73.81,0,N/A,0.58,0.17,3.75E-07,18.31,953.22,,,,Yes,,0.5,15,3.666666667,100,0.5,,Yes,566.697,492.78,246.39,903.43,-829.62,-903.43,,,,
,Wood,Sawn lumber,"Softwood lumber, U.S. Pacific Coast",N/A,N/A,#VALUE!,High-80th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Sawn lumber,"Softwood lumber, U.S. Pacific Coast",N/A,N/A,#VALUE!,Low-20th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Sawn lumber,"Softwood lumber, British Columbia",CLF 2025 Material Baselines,https://pcr-epd.s3.us-east-2.amazonaws.com/903.Softwood_Lumber_BC_Average_Product_EPD.pdf,1.00087222,Baseline,45.9,1,m3,Industry,single,industry data,"British Columbia softwood lumber industry-average EPD  (Forestry Innovation Investment, 2023b) ",Forestry Innovation Investment. (2023). Environmental product declaration - Surfaced Dry Softwood Lumber Produced in British Columbia. UL Environment.,FALSE,Canada British Columbia,428.62,kg/m3,,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,,N/A,,,,,,45.86,45.86,0,N/A,0.58,0.06,1.40E-06,11.93,698.93,,,,Yes,,0.5,8,3.666666667,100,0.5,,Yes,462.9096,428.62,214.31,785.8033333,-739.9433333,-785.8033333,,,,
,Wood,Sawn lumber,"Softwood lumber, British Columbia",N/A,N/A,#VALUE!,High-80th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Sawn lumber,"Softwood lumber, British Columbia",N/A,N/A,#VALUE!,Low-20th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Sawn lumber,Redwood Lumber,CLF 2025 Material Baselines,https://awc.org/wp-content/uploads/2021/11/AWC_EPD_RedwoodLumber_20200605.pdf,1.000790097,Baseline,38,1,m3,Industry,single,industry data,"Redwood lumber industry-average EPD (AWC, 2020) ",American Wood Council (AWC. (2020). Environmental product declaration - North American redwood lumber. UL Environment.,FALSE,North America,380,kg/m3,,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,,N/A,,,,,,37.97,37.97,0,N/A,0.35,0.07,8.13E-07,10.74,511.45,,,,Yes,,0.5,19.0-127.0,3.666666667,100,0.5,,Yes,#VALUE!,380,190,696.6666667,-658.6966667,-696.6666667,,,,
,Wood,Sawn lumber,Redwood Lumber,N/A,N/A,#VALUE!,High-80th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Sawn lumber,Redwood Lumber,N/A,N/A,#VALUE!,Low-20th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Structural composite lumber ,Laminated strand lumber (LSL),CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/industry-epds/ec30a9cm,1.000363769,Baseline,275,1,m3,Industry,single,industry data,"LSL industry-average EPD (AWC & CWC, 2021) ",American Wood Council (AWC) & Canadian Wood Council (CWC). (2021). Environmental product declaration - North American laminated strand lumber. UL Environment.,FALSE,North America,613.25,kg/m3,,269,Other wood products.,e_length,Wood,2,,N/A,,,,,,274.9,274.9,0,N/A,1.7,0.204,6.72E-06,39.51,4015.88,,,,Yes,,0.5,4.0-10.0,3.666666667,95.8,0.479,,Yes,#VALUE!,613.25,293.74675,1077.071417,-802.1714167,-1077.071417,,,,
,Wood,Structural composite lumber ,Laminated strand lumber (LSL),N/A,N/A,#VALUE!,High-80th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,269,Other wood products.,e_length,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Structural composite lumber ,Laminated strand lumber (LSL),N/A,N/A,#VALUE!,Low-20th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,269,Other wood products.,e_length,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Structural composite lumber ,Laminated veneer lumber (LVL),CLF 2025 Material Baselines,https://awc.org/wp-content/uploads/2021/11/AWC_EPD_NorthAmericanLaminatedVeneerLumber_20200605.pdf,0.998755015,Baseline,361,1,m3,Industry,single,industry data,"LVL industry-average EPD (AWC & CWC, 2020c) ",American Wood Council (AWC) & Canadian Wood Council (CWC). (2020). Environmental product declaration - North American laminated veneer lumber. UL Environment.  ,FALSE,North America,544.53,kg/m3,,269,Other wood products.,e_length,Wood,2,,N/A,,,,,,361.45,361.45,0,N/A,1.71,1.65,1.60E-05,37.08,5406.04,,,,Yes,,0.5,6,3.666666667,95.6,0.478,,Yes,577.2018,544.53,260.28534,954.37958,-592.92958,-954.37958,,,,
,Wood,Structural composite lumber ,Laminated veneer lumber (LVL),N/A,N/A,#VALUE!,High-80th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,269,Other wood products.,e_length,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Structural composite lumber ,Laminated veneer lumber (LVL),N/A,N/A,#VALUE!,Low-20th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,269,Other wood products.,e_length,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Mass timber,"Cross laminated timber (CLT), North America",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3r13dj,0.984497833,Baseline,134,1,m3,Product,unweighted,sampling fraction,"Collection of CLT product EPDs , unweighted average. ",--,FALSE,North America,395.1160714,kg/m3,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,136.11,136.11,0,N/A,0.9,0.54,8.97E-06,19.31,1968.13,,,,Yes,,0.5,12,3.666666667,98.4,0.492,,Yes,442.53,395.1160714,194.3971071,712.7893929,-576.6793929,-712.7893929,,,,
,Wood,Mass timber,"Cross laminated timber (CLT), North America",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3ghhsf,0.952380952,High-80th%,160,1,m3,N/A,N/A,N/A,Cross-laminated Timber (2025),Mercer Conway ,FALSE,North America,580,kg/m3,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,168,168,0,N/A,1.03,0.35,5.18E-06,31.48,2266.36,,,,Yes,,0.5,12,3.666666667,99.2,0.496,,Yes,649.6,580,287.68,1054.826667,-886.8266667,-1054.826667,,,,
,Wood,Mass timber,"Cross laminated timber (CLT), North America",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3hrx1j,0.976190476,Low-20th%,123,1,m3,N/A,N/A,N/A,Cross-laminated Timber (2021),SmartLam NA,FALSE,North America,493.68,kg/m3,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,126,126,0,N/A,0.737,0.971,1.49E-05,21.3,N/A,,,,Yes,,0.5,12,3.666666667,98,0.49,,Yes,552.9216,493.68,241.9032,886.9784,-760.9784,-886.9784,,,,
,Wood,Mass timber,"CLT, British Columbia",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/industry-epds/ec31pjca,1,Baseline,101,1,m3,Industry,single,industry data,"BC CLT industry-average EPD (Forestry Innovation Investment, 2023c) ",Forestry Innovation Investment. (2023). Environmental product declaration - Glulam Produced in British Columbia. UL Environment.,FALSE,Canada British Columbia,430.7,kg/m3,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,101,101,0,N/A,1.1,0.13,2.52E-06,23.25,1462.67,,,,Yes,,0.5,8,3.666666667,99.6,0.498,,Yes,465.156,430.7,214.4886,786.4582,-685.4582,-786.4582,,,,
,Wood,Mass timber,"CLT, British Columbia",N/A,N/A,#VALUE!,High-80th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Mass timber,"CLT, British Columbia",N/A,N/A,#VALUE!,Low-20th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Mass timber,"CLT, Eastern Canada",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3jz1y3,1.372212693,Baseline,96,1,m3,Product,unweighted,sampling fraction,"Collection of CLT product EPDs (Nordic Structures; 2023; Element5 LP - Modern Timber Buildings, 2022), unweighted average. ","Nordic Structures. (2023). Environmental product declaration - Nordic X-LAMTM. CSA Group.
Element5 LP - Modern Timber Buildings. (2022). Environmental Product Declaration: A company-specific cradle-to-gate EPD for Element5 Cross-Laminated Timber (CLT). ASTM International.",FALSE,Canada East,460.81,kg/m3,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,69.96,69.96,0,N/A,0.6,0.05,1.28E-06,18.45,1029.47,,,,Yes,,0.5,12,3.666666667,98.7,0.4935,,Yes,516.1072,460.81,227.409735,833.835695,-763.875695,-833.835695,,,,
,Wood,Mass timber,"CLT, Eastern Canada",N/A,N/A,#VALUE!,High-80th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Mass timber,"CLT, Eastern Canada",N/A,N/A,#VALUE!,Low-20th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Mass timber,"CLT, Southern US",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3ghhsf,0.875,Baseline,147,1,m3,Product,unweighted,sampling fraction,"Collection of CLT product EPDs (Mercer Mass Timber, 2025a; SmartLam North America, 2021a), unweighted average. ","Mercer Mass Timber. (2025). Environmental Product Declaration: Cross-laminated Timber (Mercer Conway).; SmartLam North America. (2021). Environmental Product Declaration: Cross Laminated Timber Smartlam NA Dothan, Alabama. ",FALSE,US South,580,kg/m3,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,168,168,0,N/A,1.03,0.35,5.18E-06,31.48,2266.36,,,,Yes,,0.5,12,3.666666667,99.2,0.496,,Yes,,580,287.68,1054.826667,-886.8266667,-1054.826667,,,,
,Wood,Mass timber,"CLT, Southern US",N/A,N/A,#VALUE!,High-80th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Mass timber,"CLT, Southern US",N/A,N/A,#VALUE!,Low-20th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Mass timber,"CLT, Western US",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3r13dj,1.146131805,Baseline,156,1,m3,Product,unweighted,sampling fraction,"Collection of CLT product EPDs (Mercer Mass Timber, 2025b; SmartLam North America, 2021b; Vaagen Timbers, 2021), unweighted average. ","Mercer Mass Timber. (2025). Environmental Product Declaration: Cross-laminated Timber and Glue-laminated Timber (Mercer Spokane).; 
Smartlam North America. (2021). Environmental 
product declaration - Cross Laminated Timber. UL Environment.; Vaagen Timbers. (2021). Environmental Product Declaration: Cross Laminated Timber produced by Vaagen Timbers in Colville, WA. ASTM International.",FALSE,US West,395.88,kg/m3,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,136.11,136.11,0,N/A,0.9,0.54,8.97E-06,19.31,1968.13,,,,Yes,,0.5,12,3.666666667,98.2,0.491,,Yes,,395.88,194.37708,712.71596,-576.60596,-712.71596,,,,
,Wood,Mass timber,"CLT, Western US",N/A,N/A,#VALUE!,High-80th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Mass timber,"CLT, Western US",N/A,N/A,#VALUE!,Low-20th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Mass timber,Mass ply panel (MPP),CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3rh1tn,1,Baseline,259,1,m3,Product,weighted,sampling fraction,"MPP product EPD (Freres Lumber Company, 2020) ","Freres Lumber Company. (2020). EPD for mass ply panels produced by Freres Lumber in Lyons, Oregon. ASTM International.",FALSE,North America,505.56,kg/m3,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,259,259,0,N/A,1.13,0.29,8.17E-06,22.94,4648.67,,,,Yes,,0.5,8,3.666666667,97.8,0.489,,Yes,,505.56,247.21884,906.46908,-647.46908,-906.46908,,,,
,Wood,Mass timber,Mass ply panel (MPP),N/A,N/A,#VALUE!,High-80th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Mass timber,Mass ply panel (MPP),N/A,N/A,#VALUE!,Low-20th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Mass timber,Dowel Laminated Timber (DLT),CLF 2025 Material Baselines,https://structurecraft.com/assets/main/pdf/structurecraft_dlt_epd_20200910_.pdf,1,Baseline,121,1,m3,Product,weighted,sampling fraction,"DLT product EPD (StructureCraft, 2020) ","StructureCraft. (2020). EPD for Dowel Laminated Timber produced by StructureCraft in Abbotsford, BC Canada. ASTM International.",FALSE,North America,383.76,kg/m3,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,121,121,0,N/A,1.28,0.23,3.64E-06,27.16,1822.74,,,,Yes,,0.5,15.0-19.0,3.666666667,98.43,0.49215,,Yes,,383.76,188.867484,692.514108,-571.514108,-692.514108,,,,
,Wood,Mass timber,Dowel Laminated Timber (DLT),N/A,N/A,#VALUE!,High-80th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Mass timber,Dowel Laminated Timber (DLT),N/A,N/A,#VALUE!,Low-20th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Mass timber,Glue laminated timber (GLT),CLF 2025 Material Baselines,https://awc.org/wp-content/uploads/2021/11/AWC_EPD_NorthAmericanGluedLaminatedTimber_20200605.pdf,1,Baseline,137,1,m3,Industry,single,industry data,"North America GLT industry-average EPD (AWC & CWC, 2020b) ",American Wood Council (AWC) & Canadian Wood Council (CWC). (2020). Environmental product declaration - North American glue laminated timber. UL Environment.,FALSE,North America,480.7,kg/m3,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,137,137,0,N/A,4.36,0.83,5.97E-06,147.81,1864.65,,,,Yes,,0.5,14,3.666666667,98.9,0.4945,,Yes,,480.7,237.70615,871.5892167,-734.5892167,-871.5892167,,,,
,Wood,Mass timber,Glue laminated timber (GLT),CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3cty4u,0.942337895,High-80th%,252,1,m3,N/A,N/A,N/A,"EPD for Glued Laminated Timber produced by Western Archrib in Edmonton, Alberta)",Western Archrib 2021,FALSE,North America,436.6,kg/m3,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,267.42,267.42,0,N/A,2.07,1.51,9.10E-06,28.69,3874.12,,,,Yes,,0.5,12,3.666666667,97,0.485,,Yes,,436.6,211.751,776.4203333,-509.0003333,-776.4203333,,,,
,Wood,Mass timber,Glue laminated timber (GLT),CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3t9y6w,0.946164002,Low-20th%,129,1,m3,N/A,N/A,N/A,Nordic Lam,Nordic Structures (2023),FALSE,North America,486,kg/m3,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,136.34,136.34,0,N/A,1.12,0.1,1.18E-06,35.16,2177.14,,,,Yes,,0.5,12,3.666666667,96.7,0.4835,,Yes,,486,234.981,861.597,-725.257,-861.597,,,,
,Wood,Mass timber,"GLT, British Columbia",CLF 2025 Material Baselines,https://pcr-epd.s3.us-east-2.amazonaws.com/902.Glulam_BC_Average_Product_EPD.pdf,1,Baseline,103,1,m3,Industry,single,industry data,"BC GLT industry-average EPD (Forestry Innovation Investment, 2023d) ",Forestry Innovation Investment. (2023). Environmental product declaration - Glulam Produced in British Columbia. UL Environment.,FALSE,Canada British Columbia,429.95,kg/m3,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,103,103,0,N/A,1.16,0.13,0.00E+00,24.89,1569.54,,,,Yes,,0.5,8,3.666666667,99.54645889,0.497732294,,Yes,,429.95,214,784.6666667,-681.6666667,-784.6666667,,,,
,Wood,Mass timber,"GLT, British Columbia",N/A,N/A,#VALUE!,High-80th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Mass timber,"GLT, British Columbia",N/A,N/A,#VALUE!,Low-20th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,269,Other wood products.,p_custom,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
,Wood,Wood sheathing ,Softwood plywood,CLF 2025 Material Baselines,https://awc.org/wp-content/uploads/2021/11/AWC_EPD_NorthAmericanSoftwoodPlywood_20200605.pdf,1,Baseline,219,1,m3,Industry,single,industry data,"Softwood plywood industry-average EPD (AWC & CWC, 2020a) ",American Wood Council (AWC) & Canadian Wood Council (CWC). (2020). Environmental product declaration - North American softwood plywood. UL Environment.,FALSE,North America,452.33,kg/m3,,263,"Veneer sheets and sheets for plywood, particle board, fiberboard, plywood, and similar laminated wood.",e_sheet_other,Wood,2,,N/A,,,,,,219,219,0,N/A,1.07,0.87,8.66E-06,22.44,3402.99,,,,Yes,,0.5,7,3.666666667,97.1,0.4855,,Yes,,452.33,219.606215,805.2227883,-586.2227883,-805.2227883,,,,
,Wood,Wood sheathing ,Softwood plywood,N/A,N/A,#VALUE!,High-80th%,N/A,1,m3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,263,"Veneer sheets and sheets for plywood, particle board, fiberboard, plywood, and similar laminated wood.",e_sheet_other,Wood,2,,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,
