scenario,r,state,gea,interconnect,t,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,prm,capacity_shadow_price,planning_capacity_MW,cef_gen,cef_load,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,total_gen_co2_c,total_gen_ch4_c,total_gen_n2o_c,total_gen_co2_p,total_gen_ch4_p,total_gen_n2o_p,total_gen_co2e_c,total_gen_co2e_p,total_gen_co2e,co2_captured_ccs,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,curt_wind_MWh,curt_solar_MWh,curtailment_MWh,generation,variable_generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,h2-ct_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh,battery_MW,biomass_MW,beccs_MW,coal_MW,coal-ccs_MW,csp_MW,distpv_MW,gas-cc_MW,gas-cc-ccs_MW,gas-ct_MW,geothermal_MW,hydro_MW,nuclear_MW,o-g-s_MW,phs_MW,h2-ct_MW,upv_MW,wind-ofs_MW,wind-ons_MW,battery_energy_cap_MWh,phs_energy_cap_MWh,csp_energy_cap_MWh,rps_shadow_price,rps_f,ces_shadow_price,ces_f,co2_shadow_price
MidCase,p115,PA,PJM_East,eastern,2030,35297876,445628.8,0,332485.4,36075990,34028543.5,34076590,14427541,15484219,0.0359,0.054,0.146,119032.97,7726.5,0.47,0.5,272.8,17,2.34,25,1408.5,0.2,274,67,341,258.3,15.1,2.06,24.6,1387.8,0.19,259.3,66.1,325.4,217.4,8,1.03,22.3,1399.1,0.11,217.9,64.1,282,467,29.7,4.13,40.5,2322.9,0.25,469,109.8,578.8,10130493.5,629.5,86.8,926857.5,52302.5,7.5,10172945.3,2487528.3,12660473.6,0,20.22,22.09,0,42.31,21.54,24.16,0,45.7,0,0,0,37132668,1999398.4,378785,21970.1,0,0,4805694.5,0,0,1686016.4,14802888,0,233729.2,0,449041.8,14441162,0,0,0,111788,201593.9,0,236.2,4.8,0,1700,0,0,1201.2,3094.8,0,1138.3,0,118.7,1808,0,0,0,55.6,0,75.8,944.8,0,0,0,0.08,0,0,0
MidCase,p115,PA,PJM_East,eastern,2035,38800836,428751.8,0,505044,39734630,37405457.4,37573264,22621802,21755028,0.036,0.054,0.146,122893.7,8394.7,0.45,0.54,272.7,16.1,2.2,25.6,1456.5,0.2,273.8,69,342.8,233.8,13.4,1.83,22.4,1268.6,0.17,234.7,60.2,295,212.7,5.4,0.62,23.9,1524.1,0.09,213.1,69.3,282.4,426.9,27,3.77,36.6,2111.1,0.23,428.7,99.6,528.3,10599511.8,624.6,85.5,994034,56609.4,7.7,10641476.5,2683103.6,13324580.1,0,18.73,22.43,0,41.16,19.95,24.41,0,44.36,0,0,0,38867856,2161367,364593,0,0,0,4654621,0,0,1823333.2,16438134,0,358937.6,0,449041.8,14441162,0,0,0,111788,226245.8,0,236.2,0,0,1637.1,0,0,1299,3740.7,0,1275.5,0,118.7,1808,0,0,0,55.6,0,75.8,944.8,0,0,0,0.08,0,0,0
MidCase,p115,PA,PJM_East,eastern,2040,42734004,399556.2,0,577599.2,43711160,41197141.8,41528290,27240332,23807698,0.036,0.054,0.146,121184,9162,0.43,0.54,325.5,24.6,3.46,24.9,1435.5,0.22,327.2,67.7,394.9,269.2,19.7,2.77,21.2,1219.9,0.19,270.5,57.6,328.1,222.6,10.9,1.46,20.2,1301.5,0.1,223.3,59.1,282.4,437.9,28.6,3.98,35.5,2140,0.23,439.8,99.4,539.2,13110944.2,990.2,139.4,1002129.8,57818.6,9,13178509.2,2727582.6,15906091.8,0,20.14,22.45,0,42.59,21.42,24.29,0,45.71,0,0,0,40278524,2182871.5,340297.2,0,0,0,8142385.5,0,0,1844837.6,14481782,0,240983.9,0,449041.8,14441162,0,0,0,111788,226245.8,0,236.2,0,0,1637.1,0,0,1314.4,3740.7,0,1275.5,0,118.7,1808,0,0,0,55.6,0,75.8,944.8,0,0,0,0.08,0,0,0
MidCase,p115,PA,PJM_East,eastern,2045,46800896,0,0,587228,47388124,45117798.5,45127430,29769484,22374372,0.036,0.054,0.146,117212.07,10133.1,0.43,0.54,207.4,3.9,0.39,27.7,1572.7,0.16,207.6,74.6,282.2,184.5,5.3,0.63,22.7,1297.7,0.14,184.9,61.4,246.3,179.9,7.4,0.96,17.7,1132.2,0.08,180.3,51.5,231.8,435.1,25.3,3.5,37.6,2283,0.22,436.8,105.7,542.5,8294714.1,156.3,15.6,1106894.9,62895.5,6.5,8303640.3,2982944.9,11286585.2,0,21.46,22,0,43.46,22.72,23.74,0,46.47,0,0,0,39993012,2260691.8,0,0,0,0,0,0,0,1878130.4,22476158,0,365960.6,0,449041.8,14441162,0,0,0,111963.8,270597.4,0,0,0,0,0,0,0,1338.1,4939.8,0,2010,0,118.7,1808,0,0,0,55.6,0,75.8,0,0,0,0,0.08,0,0,0
MidCase,p115,PA,PJM_East,eastern,2050,50316080,0,0,670118.6,50986196,48506622.9,48671490,33511580,25984532,0.0359,0.054,0.146,111596.89,11074,0.4,0.48,223.4,4.2,0.42,29.3,1692.4,0.16,223.6,79.8,303.4,203.4,4.4,0.47,26,1510,0.14,203.6,71,274.6,250.5,6.4,0.73,28.3,1798.2,0.11,250.9,81.9,332.7,428.1,20.1,2.73,41.6,2466.8,0.24,429.4,115.1,544.6,9706619.3,182.9,18.3,1273683.9,73549.9,7.1,9717065,3467404.5,13184469.5,0,22.02,21.26,0,43.28,23.3,22.95,0,46.25,0,0,0,43459148,2314711.5,0,0,0,0,0,0,0,1932150.4,25028700,0,1225532.4,0,449041.8,14441162,0,0,0,111963.8,270597.4,0,0,0,0,0,0,0,1376.6,4939.8,0,2010,0,118.7,1808,0,0,0,55.6,0,75.8,0,0,0,0,0.08,0,0,0
MidCase,p116,WV,PJM_East,eastern,2025,19493430,0,0,415958,19909388,18792482.8,17736486,14953875,20351994,0.0359,0.054,0.146,120072.61,3997.7,0.12,0.21,854.8,98.4,14.31,26.4,1864.5,0.42,861.6,82.1,943.6,720.9,78.9,11.43,26.6,1880.2,0.37,726.4,82.8,809.2,588.8,44.5,6.36,40.4,2816.5,0.34,591.9,124.5,716.3,741.6,65.2,9.37,43.5,2992.7,0.4,746.1,132.8,878.9,21631592.8,2490,362.2,667481.8,47186.5,10.6,21804665.4,2076545.4,23881210.8,0,30.55,22.56,0,53.11,32.34,24.39,0,56.73,0,0,0,25307506,2172901.5,0,0,0,0,22275136,0,0,134595.1,0,0,19679.1,0,839789.6,0,0,0,0,103523.9,1934782.4,0,0,0,0,7081,0,0,93.8,0,0,384.3,0,190.3,0,0,0,0,50,0,856,0,0,0,0,0,0,0,0
MidCase,p116,WV,PJM_East,eastern,2030,20784934,964635,0,546905.4,22296476,20037543.7,19957318,36005550,22731570,0.0359,0.054,0.146,120072.61,4217.3,0.44,0.6,538.3,61.9,9,16.7,1177.1,0.26,542.6,51.8,594.4,261.1,21.7,3.08,16.9,1038.6,0.15,262.6,47.9,310.5,217.4,8,1.02,22.4,1400.8,0.11,218,64.1,282.1,466.1,30,4.18,40.2,2302,0.25,468.1,108.8,577,4856421.8,558.5,81.2,150356.8,10619.9,2.4,4895237.7,467483.2,5362720.9,0,19.93,20.31,0,40.24,21.54,22.9,0,44.44,0,0,0,9022495,2339158,820168.2,0,0,0,5009112.5,0,0,300851.7,0,0,14267.1,0,839789.6,0,0,0,0,103523.9,1934782.4,0,500,0,0,7081,0,0,209.6,0,0,384.3,0,190.3,0,0,0,0,50,0,856,2000,0,0,0,0,0,0,0
MidCase,p116,WV,PJM_East,eastern,2035,22589628,914612.7,0,810577.2,24314818,21777341.9,21646258,50065388,35598292,0.0359,0.054,0.146,121718.88,4515.2,0.44,0.68,543.5,62.2,9.05,17.1,1204.3,0.27,547.9,53,600.9,214.6,18,2.56,13.6,843,0.12,215.8,38.7,254.6,213.1,5.4,0.62,23.9,1525.9,0.09,213.4,69.4,282.8,428.3,27.7,3.88,36.1,2088.2,0.23,430.2,98.4,528.5,5352562.1,612.7,89.1,168237.9,11859.9,2.6,5395143.5,522380,5917523.5,0,18.45,20.46,0,38.92,19.86,22.91,0,42.78,0,0,0,9847724,2668560,778977.4,0,0,0,5492061.5,0,0,512812.4,0,0,68335,0,839789.6,0,0,0,0,103523.9,2052223.8,0,500,0,0,7081,0,0,357.3,0,0,1195.5,0,190.3,0,0,0,0,50,0,856,2000,0,0,0,0,0,0,0
MidCase,p116,WV,PJM_East,eastern,2040,24737124,845516.9,0,860816.2,26443456,23847613.6,23418044,52133624,38216812,0.0359,0.054,0.146,119475.31,4883.2,0.37,0.68,612.5,70.2,10.21,19.2,1353.5,0.3,617.4,59.6,677,236.1,22.1,3.17,12.6,797.8,0.13,237.6,36.4,274.1,222.8,10.9,1.46,20.3,1303.6,0.1,223.5,59.2,282.7,436.5,28.9,4.03,35.2,2109.6,0.23,438.4,98.1,536.5,7672809.5,879.2,127.8,240412.9,16954.6,3.8,7733909.1,746689.5,8480598.5,0,19.84,20.45,0,40.29,21.28,22.62,0,43.91,0,0,0,12526644,3025412.2,719989.4,0,0,0,7858456,0,0,633365,0,0,82997,0,839789.6,0,0,0,0,103523.9,2288523.5,0,500,0,0,6527,0,0,441.3,0,0,1882.6,0,190.3,0,0,0,0,50,0,721.5,2000,0,0,0,0,0,0,0
MidCase,p116,WV,PJM_East,eastern,2045,27111388,0,0,973428,28084820,26136511.1,24520332,58344344,42368204,0.0359,0.054,0.146,118128.76,5358.5,0.36,0.69,613.6,70.6,10.27,19,1339.5,0.3,618.5,59,677.4,216.1,19.1,2.73,12.5,792,0.12,217.4,36.2,253.6,179.7,7.4,0.96,17.7,1131.6,0.08,180.2,51.4,231.6,436.4,26.3,3.64,36.9,2247.4,0.22,438.1,103.9,542.1,7429498.1,854.8,124.3,229579.8,16219.6,3.7,7488914.8,713922.3,8202837.1,0,21.28,21.1,0,42.37,22.49,22.48,0,44.97,0,0,0,12108676,3564486,0,0,0,0,7690349,0,0,771801.9,0,0,14052.1,0,839789.6,0,0,0,0,103523.9,2689160.2,0,0,0,0,4874,0,0,537.7,0,0,4095.9,0,190.3,0,0,0,0,50,0,822,0,0,0,0,0,0,0,0
MidCase,p116,WV,PJM_East,eastern,2050,29025606,0,0,1110689.8,30136298,27981912.1,26476036,69467510,45420244,0.0359,0.054,0.146,112553.46,5755.3,0.74,0.68,232.2,26.5,3.86,7.3,517,0.11,234,22.8,256.8,148.6,6.7,0.88,14.9,906.8,0.08,149.1,41.9,191,251.1,6.4,0.73,28.3,1801.6,0.11,251.5,82,333.5,426.2,20.5,2.79,41,2432.3,0.24,427.6,113.6,541.1,1413578.8,161.5,23.5,44685.4,3147.8,0.7,1424804.1,138678.9,1563483.1,0,21.98,20.27,0,42.26,23.2,21.5,0,44.7,0,0,0,6089028,3660261.5,0,0,0,0,1565320,0,0,918584.7,0,0,23657,0,839789.6,0,0,0,0,103523.9,2638153,0,0,0,0,840,0,0,640,0,0,8610.1,0,190.3,0,0,0,0,50,0,765.8,0,0,0,0,0,0,0,0
MidCase,p117,WV,PJM_East,eastern,2025,16039658,0,0,440395,16480051,15462901.4,16452294,25664462,26549676,0.0359,0.054,0.146,121089.47,3288.4,0.01,0.18,935.2,107.6,15.65,28.9,2043.5,0.46,942.7,90,1032.6,691.8,72.5,10.48,28.2,2040.8,0.34,696.8,89.1,785.9,588.8,44.5,6.36,40.4,2816.5,0.34,591.9,124.5,716.3,740.8,65.1,9.35,43.5,2992.1,0.4,745.3,132.8,878,16239567.6,1868.5,271.8,502358,35485.9,8,16369440.3,1562018.6,17931458.9,0,30.76,22.57,0,53.33,32.56,24.59,0,57.15,0,6.8,6.8,17365266,27757,0,24716.3,0,0,17085812,0,0,27757,0,0,26567.4,0,200413,0,0,0,0,0,0,0,0,5.4,0,4199,0,0,19.6,0,0,848.9,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MidCase,p117,WV,PJM_East,eastern,2030,16588902,0,0,478290,17067192,15992393.5,16993592,36185172,23118684,0.0359,0.054,0.146,121089.47,3365.6,0.09,0.63,855.9,96.8,14.06,28.1,1963.5,0.42,862.6,86.7,949.4,230.3,18.3,2.59,15.3,961.6,0.13,231.6,44,275.6,217.4,8,1.02,22.4,1400.8,0.11,218,64.1,282.1,467.2,30.3,4.23,40,2294.4,0.25,469.3,108.4,577.7,3424198.5,387.2,56.3,112495.3,7855.3,1.7,3451093.9,347042.2,3798136,0,20.42,21.32,0,41.74,21.62,23.09,0,44.71,0,0,0,4000703.2,73600.4,0,24716.3,0,0,3528302.5,0,0,73600.4,0,0,131478.6,0,242605.2,0,0,0,0,0,0,0,0,5.4,0,4199,0,0,51.9,0,0,2383.1,0,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MidCase,p117,WV,PJM_East,eastern,2035,17356432,0,0,468712.2,17825144,16732323.5,17663276,37246956,23023200,0.0359,0.054,0.146,122160.57,3469.4,0.12,0.72,819.8,92.1,13.38,27.5,1913.8,0.4,826.2,84.6,910.8,183.9,15,2.13,11.8,743.9,0.1,184.9,34,218.9,213.1,5.4,0.62,23.9,1525.9,0.09,213.4,69.4,282.8,420.1,27.4,3.83,35.2,2040.5,0.23,422,96.1,518,2952280.1,331.7,48.2,99007.7,6892.4,1.4,2975314.4,304795.8,3280110.2,0,18.45,21.31,0,39.76,19.51,23,0,42.5,0,0,0,3601389.5,161868.5,0,24716.3,0,0,3018575.2,0,0,161868.5,0,0,153624.2,0,242605.2,0,0,0,0,0,0,0,0,5.4,0,4199,0,0,114.1,0,0,2383.1,0,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MidCase,p117,WV,PJM_East,eastern,2040,18269836,0,0,429692.7,18699530,17612881.4,18449392,34566388,21900636,0.0359,0.054,0.146,118388.08,3605.7,0.09,0.72,863.1,98.7,14.35,27.3,1918.2,0.42,869.9,84.6,954.5,213.8,20.9,3,10.4,675.4,0.11,215.2,30.6,245.8,222.8,10.9,1.46,20.3,1303.6,0.1,223.5,59.2,282.7,437.1,29.9,4.19,34.3,2063,0.23,439.2,95.9,535,5207601.9,595.5,86.6,164767,11574.2,2.6,5248985,510379.1,5759364.1,0,19.81,20.67,0,40.48,20.96,22.42,0,43.37,0,0,0,6033779,250136.6,0,24716.3,0,0,5438890,0,0,250136.6,0,0,77430.7,0,242605.2,0,0,0,0,0,0,0,0,5.4,0,4199,0,0,176.3,0,0,2383.1,0,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MidCase,p117,WV,PJM_East,eastern,2045,19279832,0,0,453674,19733506,18586563.5,19378338,35866860,23606544,0.0359,0.054,0.146,116310.03,3810.7,0.08,0.71,869.9,100.1,14.56,26.9,1898.3,0.43,876.8,83.6,960.4,221.5,21.8,3.14,10.5,689.3,0.11,223,31.1,254.2,179.7,7.4,0.96,17.7,1131.6,0.08,180.2,51.4,231.6,434.1,26.7,3.7,36.2,2205.3,0.22,435.9,102,537.9,6500569,748.1,108.8,201290.4,14186,3.2,6552564.6,624908.4,7177473,0,20.89,20.49,0,41.38,22.09,22.14,0,44.23,0,0,0,7473192,355167.8,0,24716.3,0,0,6840633.5,0,0,355167.8,0,0,10069,0,242605.2,0,0,0,0,0,0,0,0,5.4,0,4199,0,0,250.3,0,0,4696.5,0,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MidCase,p117,WV,PJM_East,eastern,2050,20094218,0,0,506321.2,20600540,19371675.7,20134186,41332744,24607162,0.0359,0.054,0.146,110858.21,3984.5,0.19,0.72,764.5,87.7,12.75,24,1686,0.38,770.6,74.4,845,163.6,11.5,1.6,12.1,768.7,0.08,164.4,35,199.4,251.1,6.4,0.73,28.3,1801.6,0.11,251.5,82,333.5,422.7,20.4,2.77,40.5,2413.1,0.23,424,112.5,536.5,2962597.7,339.7,49.4,93116.2,6533.1,1.5,2986207.4,288199.7,3274407.1,0,21.77,19.84,0,41.61,23.01,21.18,0,44.19,0,0,0,3874956.8,466354.2,0,24716.3,0,0,3113734.5,0,0,466354.2,0,0,27546.5,0,242605.2,0,0,0,0,0,0,0,0,5.4,0,1299,0,0,328.7,0,0,9058.7,0,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MidCase,p118,VA,PJM_East,eastern,2025,25024190,0,0,743374,25767564,24124466.8,13144119,38558520,25815586,0.0359,0.054,0.146,123285.35,5880.8,1,0.46,0,0,0,0.1,0.1,0,0,0.1,0.1,434,43.5,6.27,19.8,1429.1,0.22,437,62.5,499.4,418,31.4,4.49,28.9,2003.5,0.24,420.2,88.7,508.9,734.8,63.8,9.16,43.9,3013.9,0.4,739.2,133.9,873.1,0,0,0,1129.3,1.4,0,0,1171.8,1171.8,0,31.34,26.07,0,57.41,33.2,28.48,0,61.68,145.1,1980.8,2125.9,13024631,12623444,0,54009.8,0,0,0,0,0,110463.9,0,0,0,0,347177.4,0,0,0,0,11826136,686843.6,0,0,11.8,0,0,0,0,74,0,0,0,0,154,0,0,0,0,5380.2,0,168,0,0,0,0,0,0,0.36,0
MidCase,p118,VA,PJM_East,eastern,2030,25998886,0,0,973830.3,26972716,25064100.6,-3414755.2,37099996,40956372,0.0359,0.054,0.146,123285.35,6050.9,1,0.78,0,0,0,0,0,0,0,0,0,131,9.5,1.32,10,601,0.08,131.6,28,159.6,210.4,7.8,1,21.6,1353.2,0.1,210.9,61.9,272.8,471.4,30.7,4.28,40.2,2307.2,0.25,473.5,109,582.5,0,0,0,1129.3,1.4,0,0,1171.8,1171.8,0,20.65,24.07,0,44.71,21.96,26.37,0,48.33,20678.2,280465,301143.2,30829092,30387468,0,54009.8,0,0,0,0,0,389050.8,0,0,0,0,387610,0,0,0,0,26831628,3166791.5,0,0,11.8,0,0,0,0,271.3,0,0,0,0,184,0,0,0,0,12192.7,0,856,0,0,0,0,0,0,0.44,0
MidCase,p118,VA,PJM_East,eastern,2035,27646038,3171309,0,1101021.4,31918372,26652026.2,-19969010,32120352,55231544,0.0359,0.054,0.146,124232.96,6380.2,1,0.87,0,0,0,0,0,0,0,0,0,81.9,6.3,0.89,5.9,352.2,0.05,82.3,16.4,98.7,153.2,3.9,0.45,17.2,1098.7,0.07,153.5,50,203.4,413.9,28.3,3.98,33.2,1936.2,0.22,415.8,91,506.8,0,0,0,1129.3,1.4,0,0,1171.8,1171.8,0,16.71,21.21,0,37.92,18.86,25.79,0,44.65,242741.3,2579318.5,2822059.8,55029560,51887380,2700817.5,54009.8,0,0,0,0,0,528529,0,0,0,0,387351.2,0,0,0,0,40261976,11096874,0,1750,11.8,0,0,0,0,450.9,0,0,0,0,184,0,0,0,0,19021.6,0,3186,7000,0,0,0,0,0,0.54,0
MidCase,p118,VA,PJM_East,eastern,2040,29315926,10286613,0,1095272.1,40697812,28261865.9,-19910444,28400700,57511270,0.0359,0.054,0.146,118589.43,6644.4,1,0.9,0,0,0,0,0,0,0,0,0,68.9,6.2,0.89,4.1,246.4,0.04,69.3,11.5,80.8,154.1,7.6,1.01,14,901.4,0.07,154.6,40.9,195.5,418.1,30.5,4.29,31,1870.2,0.22,420.2,86.8,507,0,0,0,1129.3,1.4,0,0,1171.8,1171.8,0,15.57,17.03,0,32.6,19.5,25.02,0,44.52,267968.5,5248955,5516923.5,69808376,60608256,8757879,54009.8,0,0,0,0,0,497630.8,0,0,0,0,388229.7,0,0,0,0,49038976,11071647,0,6229.7,11.8,0,0,0,0,488.3,0,0,0,0,184,0,0,0,0,23966.1,0,3186,24918.7,0,0,0,0,0,0.66,0
MidCase,p118,VA,PJM_East,eastern,2045,31202420,10387127,0,1114376.9,42703924,30080555.9,-19214568,29406860,57905844,0.0359,0.054,0.146,118261.34,7082.3,1,0.9,0,0,0,0,0,0,0,0,0,68.8,6.1,0.87,4.2,253.3,0.04,69.3,11.8,81,98.6,4.1,0.53,9.7,620.1,0.05,98.9,28.2,127.1,391.4,24.9,3.46,31.9,1940.4,0.2,393.1,89.8,482.9,0,0,0,1129.3,1.4,0,0,1171.8,1171.8,0,15.97,17.51,0,33.48,20,25.34,0,45.34,269082.7,6599631.5,6868714.5,71202904,61918490,8843266,54009.8,0,0,0,0,0,551848,0,0,0,0,387134.1,0,0,0,0,50296108,11070533,0,6229.7,11.8,0,0,0,0,547.3,0,0,0,0,184,0,0,0,0,25079.1,0,3186,24918.7,0,0,0,0,0,0.78,0
MidCase,p118,VA,PJM_East,eastern,2050,32958420,10628714,0,1163033.5,44750170,31773454.2,-18613260,31800410,59910516,0.0359,0.054,0.146,112807.69,7603.4,1,0.88,0,0,0,0,0,0,0,0,0,61.3,3.5,0.48,5.4,330.1,0.03,61.5,15.2,76.7,72.3,1.8,0.21,8.2,520.1,0.03,72.5,23.7,96.1,369.1,18,2.44,35.3,2104.6,0.2,370.3,98.1,468.4,0,0,0,1129.3,1.4,0,0,1171.8,1171.8,0,16.58,17.07,0,33.66,20.77,24.52,0,45.28,360506,7114023,7474529.5,72860270,63363430,9055686,54009.8,0,0,0,0,0,552721.5,0,0,0,0,387145.6,0,0,0,0,51831596,10979109,0,6164,11.8,0,0,0,0,610.4,0,0,0,0,184,0,0,0,0,25919.4,0,3186,24655.9,0,0,0,0,0,0.81,0
MidCase,p119,PA,PJM_East,eastern,2025,3894142.5,0,0,18564.3,3912706.5,3754116.6,1003441.4,39867.4,1956293.6,0.0359,0.054,0.146,120058.13,862.5,0.5,0.46,181.9,3.4,0.34,21.5,1699.3,0.08,182.1,72.1,254.2,204.2,4.1,0.42,24,1891.6,0.09,204.4,80.3,284.8,586.9,44.2,6.33,40.5,2809.1,0.34,589.9,124.3,714.2,691.5,56.4,8.06,44.6,3107.8,0.37,695.4,137.3,832.7,1060208.3,20,2,125242.9,9905.4,0.5,1061349.3,420549.3,1481898.5,0,30.11,24.38,2.04,56.54,31.88,26.33,2.16,60.36,2345.7,3585.2,5931,5829132.5,2909265,0,0,0,0,0,0,0,79183.8,2919867.8,0,0,0,0,0,0,0,0,1061351.8,1768729.6,0,0,0,0,0,0,0,57.5,463.2,0,0,0,0,0,0,0,0,548,0,444,0,0,0,27.6,0.08,0,0,0
MidCase,p119,PA,PJM_East,eastern,2030,4152299.5,0,0,15709.8,4168009.5,4002982.6,1181993.1,80180.5,1609045.5,0.0359,0.054,0.146,120058.13,908.4,0.52,0.49,172.8,3.3,0.33,20.4,1303.8,0.07,173,59.3,232.3,192.3,3.8,0.38,22.7,1443.9,0.08,192.6,65.7,258.3,217.3,8,1.03,22.3,1398.7,0.11,217.8,64,281.9,447.6,26.2,3.62,40.7,2347.3,0.24,449.4,110.7,560.1,984306.2,18.6,1.9,116276.5,7427.7,0.4,985365.5,337739.8,1323105.3,0,21.39,22.31,0,43.69,22.67,23.97,0,46.64,18335.2,41494.6,59829.9,5696874.5,2986016.5,0,0,0,0,0,0,0,202305.8,2710858.2,0,0,0,0,0,0,0,0,1030970.6,1752740,0,0,0,0,0,0,0,152.1,463.2,0,0,0,0,0,0,0,0,548,0,444,0,0,0,0,0.08,0,0,0
MidCase,p119,PA,PJM_East,eastern,2035,4497175,0,0,19626.7,4516802,4335445,1528452.8,39740.2,2070658.4,0.036,0.054,0.146,126396.62,973.5,0.46,0.45,195.6,3.7,0.37,23.1,1476.3,0.08,195.8,67.1,263,205.9,3.9,0.39,24.3,1552,0.09,206.1,70.6,276.7,212.7,5.4,0.62,23.9,1524.1,0.09,213.1,69.3,282.4,417.1,25,3.47,37.1,2134.8,0.23,418.8,100.8,519.6,1280961.1,24.1,2.4,151320.5,9666.4,0.6,1282339.6,439529.4,1721869,0,18.67,23.36,0,42.02,19.77,25.11,0,44.88,21684.6,55951.8,77636.4,6547720,2988349,0,0,0,0,0,0,0,218161.8,3559370.8,0,0,0,0,0,0,0,0,1020796.6,1749390.6,0,0,0,0,0,0,0,166.7,657.9,0,0,0,0,0,0,0,0,548,0,444,0,0,0,0,0.08,0,0,0
MidCase,p119,PA,PJM_East,eastern,2040,4882666,0,0,21046.2,4903712,4707068.2,1895584.8,61037.1,2201996.2,0.036,0.054,0.146,123511.45,1045.9,0.43,0.44,205.3,3.9,0.39,24.3,1549.4,0.09,205.5,70.5,276,209.6,4,0.4,24.8,1580.5,0.09,209.8,71.9,281.7,222.6,10.9,1.46,20.2,1301.5,0.1,223.3,59.1,282.4,431.1,27,3.74,36,2176.1,0.22,433,100.9,533.9,1446416.5,27.3,2.7,170865.8,10914.9,0.6,1447973.1,496301.3,1944274.4,0,20.05,23.02,0,43.07,21.23,24.76,0,45.99,22360.3,41743.8,64104,7044671,3008127.2,0,0,0,0,0,0,0,227084.8,4036544,0,0,0,0,0,0,0,0,1032327.4,1748715,0,0,0,0,0,0,0,171.2,811.3,0,0,0,0,0,0,0,0,548,0,444,0,0,0,0,0.08,0,0,0
MidCase,p119,PA,PJM_East,eastern,2045,5281011.5,0,0,25346.9,5306358.5,5091090.6,2276608.2,64116.1,2661356.2,0.036,0.054,0.146,119621.94,1143.6,0.38,0.4,220.5,4.2,0.42,26,1663.7,0.1,220.7,75.6,296.3,222,4.2,0.42,26.3,1675.5,0.1,222.3,76.2,298.5,179.9,7.4,0.96,17.7,1132.2,0.08,180.3,51.5,231.8,433.2,24.2,3.32,38.3,2331.2,0.22,434.9,107.9,542.7,1742461.5,32.8,3.3,205837.7,13148.9,0.8,1744336.6,597881.7,2342218.3,0,21.37,22.51,0,43.88,22.62,24.23,0,46.85,12494.4,36614.7,49109.1,7903598.5,3029750.2,0,0,0,0,0,0,0,235655.6,4873848,0,0,0,0,0,0,0,0,1035513.8,1758580.8,0,0,0,0,0,0,0,176,942.8,0,0,0,0,0,0,0,0,548,0,444,0,0,0,0,0.08,0,0,0
MidCase,p119,PA,PJM_East,eastern,2050,5625407.5,0,0,41456.8,5666864,5423107.6,2980048.5,28568,4429157.5,0.0359,0.054,0.146,113013.3,1237.7,0.27,0.29,260.9,4.9,0.49,30.8,1968.6,0.11,261.1,89.5,350.7,262.8,5,0.5,31.1,1983.5,0.11,263.1,90.2,353.3,250.5,6.4,0.73,28.3,1798.2,0.11,250.9,81.9,332.7,418.8,18.6,2.51,41.6,2474.7,0.23,420.1,115.4,535.4,2626281.2,49.5,4.9,310243.7,19818.4,1.1,2629107.5,901142.1,3530249.5,0,21.17,21.57,0,42.74,22.41,23.24,0,45.65,24264.6,60312.8,84577.4,10067454,2686815.8,0,0,0,0,0,0,0,241105.4,7380638.5,0,0,0,0,0,0,0,0,1016013.2,1429697,0,0,0,0,0,0,0,182.8,1349.4,0,0,0,0,0,0,0,0,548,0,354,0,0,0,0,0.08,0,0,0
