name,UUID,product_amount,unit,GWP (AR5),AP,EP ,ODP,POCP,CO2,CH4,N20
"coal extraction and processing - Powder River Basin, BIT, Surface",000d5e3f-2e31-3eed-9f20-f22253999c89,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Central Interior, BIT, Underground",37ac96e7-8046-3510-9194-36ad3798272d,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Northern Appalachia, BIT, Underground",03e8db46-f10c-3301-ba6f-d4e547275637,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Import, SUB, Surface",1a73f88c-2549-3676-a049-09481b4d781f,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, motorcycle, gasoline powered",22dfa934-0329-347b-be34-e638548f4ae0,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, intercity bus, diesel powered, South",d927432a-8d91-3d3c-987f-bec808f1ec68,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mixed recyclables, at collection, commercial",d4647fd6-57bf-3557-b3fe-be8dbc0eb6da,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, transit bus, diesel powered, East North Central",0bc23cda-623c-347a-acf8-a530f22a9a1d,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, refuse truck, diesel powered, West region",39ed6465-2011-3119-8d81-df93767acb0d,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, school bus, diesel powered, West North Central",1a7aee1b-bc8e-3521-8864-b9efadc3a871,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, short-haul, diesel powered, South",fe497d56-db73-3867-9356-ac5631405ab1,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, intercity bus, diesel powered, Hawaii",873b8879-eb22-3c60-b224-1a3aa8f2eadd,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wheat straw, at conversion plant, 2022",f002e825-5cb6-3949-be51-863c7fe5d5da,1000.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, school bus, diesel powered, Hawaii",0ff039bd-cecc-3149-bd0c-b30a8a5b0f08,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, transit bus, gasoline powered",eef0b665-299e-3de6-9edc-9e13a3adbdf0,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, transit bus, diesel powered, West",71b5dcdf-bdc9-3033-a08c-4186b675de31,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Landfilling, glass fiber, reinforced polymer",0cba346a-49b7-4012-bc20-a88c7a7a0664,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, passenger car, diesel powered",c01e63be-688d-36c6-ba41-07d900691186,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, average fuel mix",dce702f1-03a1-3fe9-bb48-94a5217fd8cb,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, gasoline powered, Central",fcc53e1b-80ea-3c3b-8fcc-410cd543e2c7,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, refuse truck, diesel powered, Northeast region",7ac14cbe-026f-3e50-9e49-831fbc193e4b,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, gasoline powered, Alaska",e418b402-e2ca-3987-a03c-752cb578aa4d,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mixed recyclables, recovered for material recycling facility (MRF)",e93ae1c1-8454-328d-aef7-3698311ae06a,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, transit bus, diesel powered, West North Central",c042ca2f-0d9c-3014-b200-2093351fc4f6,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, refuse truck, diesel powered, Alaska",a3a1912e-3182-33e9-be73-4997c03d5261,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, diesel powered, Hawaii",f012475f-903b-3e4e-9388-5200abdb7395,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, diesel powered, South",d520d6bf-0b51-37d3-bc17-c7047faace09,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, intercity bus, diesel powered, Northeast",f781b4ee-27d2-32c0-a2d1-bb661f88141b,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, transit bus, CNG powered",b27794c0-ad1c-349f-90ea-0f064082b709,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Corn stover, at conversion plant, 2022",8ccbedef-d726-3fae-a848-a6d41aeab5a4,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, intercity bus, diesel powered, Northwest",06dc4c32-4219-33f8-9d37-9238da24709f,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, diesel powered, West",e0009e43-946e-3bb6-90ea-4885d1206a9f,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, transit bus, diesel powered, Hawaii",b3746830-f559-3e05-8df4-7eb7a7c262d1,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, short-haul, diesel powered, West",e873d007-5e2a-3193-ac3e-087539227c4d,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, refuse truck, diesel powered, Central",7e58b660-7134-34da-a89f-cb6d2b81ba59,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, school bus, diesel powered, Southwest",f54c5355-f6cf-3a17-8564-d01fb359af48,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, refuse truck, gasoline powered",53ffa5d2-4622-30c8-8135-e1eac2d0b268,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, transit bus, diesel powered, Northeast",7821cc71-02fd-37ae-a50d-cdd9073429bb,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mixed recyclables, at collection, curbside, volume basis",5eff00a9-58ca-322a-b951-07c86d7fd9fa,1.0,m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, transit bus, diesel powered, Northwest",ec65cbcc-bd0f-3359-9fab-a7f89e7e0aef,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, school bus, diesel powered, Alaska",03ea6a34-7abd-3220-a6c7-9b14a551b9f7,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, diesel powered, Hawaii",d7ac1ad3-e087-3e08-9a5e-2474048c5ba2,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, motor home, gasoline powered",1b506801-d9d6-37a7-b5d2-7d6414373f3c,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, intercity bus, diesel powered, West",f7304101-1cce-3395-91ca-e38fbdc16abb,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Corn grain, at conversion plant, 2022",9109d57c-8234-3569-a2e6-0e4671b524d9,1000.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, transit bus, diesel powered",ab489078-bfc7-3ff7-9af9-aaca6b225cfd,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, intercity bus, diesel powered, West North Central",a92f1110-9bee-3fa5-82c9-a922cfa84c06,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, school bus, diesel powered, Central",245a3bf4-deee-3f04-9a1c-2e3f64a1da1d,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, intercity bus, diesel powered, Southeast",a0635262-38b8-31e0-8e73-a1b28437632d,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mixed recyclables, at collection, curbside, weight basis",97779324-2f80-3950-a8e0-4b2bd32f951f,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, refuse truck, diesel powered",16d56c2f-7a14-33c1-863d-baecbc1b5170,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Glass fiber, reinforced polymer; fine ground; from wind turbine; at site",6986d506-b365-456c-8111-276972f6b5a4,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mixed recyclables, at collection, dropoff center",d04ff0ad-5535-353e-aabc-27b89137bc92,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, gasoline powered",d397dd56-dc53-37a1-956b-5da3aaa81a6f,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, intercity bus, diesel powered, Central",df931de6-d0ae-30d4-889c-eca58275703c,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, transit bus, diesel powered, Southwest",9b7bef6f-60c3-38fa-9d32-3b1c0c82f866,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, refuse truck, diesel powered, Northwest",a0b22839-812d-3279-839f-9388f01c96de,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, gasoline powered, Southeast",d9919764-fed6-3a87-8d64-ba028baf7183,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, intercity bus, diesel powered",2087543e-37d4-3a37-b351-e134cbe3e538,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, diesel powered, Alaska",ee1e77e1-0b07-3a7a-ada9-0b1bef460444,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, transit bus, diesel powered, South",dd07a541-0512-3a69-a831-bd6d341308fe,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, intercity bus, diesel powered, East North Central",f16cca9e-8d63-3dca-a1a6-7e3f9e54b313,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, long-haul, diesel powered, East North Central",eb180616-8607-3906-9bf7-2d97b4cca501,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Deposit containers, at collection",cd7fcea7-4b13-36ad-be07-e6fa09cb680b,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, school bus, diesel powered, West",ed7627f8-4d2e-3c59-b61e-b1cc6a37f6a9,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Forest residue, preprocessed, at conversion facility",2753c5de-221b-369a-84de-689d354b8b2d,1000.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, school bus, diesel powered, Southeast",7a44c9fa-db0b-3bec-8086-e4b7bf60d141,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, long-haul, diesel powered, Southwest",e7827862-9c3d-3c15-ac17-e1298e632788,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, school bus, diesel powered, Northeast",4805457e-a1c3-36c4-a526-b2a26779155c,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, transit bus, diesel powered, Central",5ba6a086-dc74-3b94-918e-f09e9e8a6aae,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, short-haul, diesel powered, Hawaii",d3a056d7-9199-3c1d-9947-c486e03d529c,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, refuse truck, diesel powered, Hawaii",f7dbe13e-5a57-3360-812a-c99bd94e1e9b,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, school bus, diesel powered, South",19cb866e-1cfc-3007-b64e-5c5c75492cff,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, school bus, gasoline powered",58d87aee-291c-3c61-9d6f-e8ba8dba94cc,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, refuse truck, diesel powered, West North Central",077f9944-eca8-3f2d-b1ee-cdbc115ff0eb,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, refuse truck, diesel powered, East North Central",f10a3980-2f50-3f3c-be84-abb02ff0ba33,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, pipeline, unspecified petroleum products",0855376f-1ec5-3f3e-bead-959c932539b7,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mixed recyclables, sorted, at material recycling facility (MRF)",b5c35450-2b29-3f72-b6bf-1836a9d55100,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aluminum recovery, transport, to plant",d20197e1-967f-35cb-95c1-0dbde806c367,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, gasoline powered, West",d4732ba6-12cf-359d-9993-fadd77745716,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Switchgrass, at conversion plant, 2022",4c6f7612-c4b8-36d1-803a-8fb067b1b319,1000.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, pipeline, natural gas",57cdac3b-a289-330e-8e55-6b7e2c6885fb,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, motor home, diesel powered",7687e959-9eed-3227-9fe9-29173b951f34,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, gasoline powered, West North Central",e1d8cff3-c663-3050-898a-14d552e862f7,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, intercity bus, diesel powered, Alaska",83fff53a-ffc2-3d4f-8141-69264f86b529,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, school bus, diesel powered, East North Central",eaf32f1e-3780-3ccc-b6b0-1e0898524284,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, short-haul, diesel powered, Southeast",f6cac940-4ce5-3c3c-8393-66ad74b185c9,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, refuse truck, diesel powered, South",305caade-c895-33b0-90d7-4641bcf4741e,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, gasoline powered, Central",d830df5e-0121-309e-a1dc-2e6c14e7fa91,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, short-haul, diesel powered, East North Central",fecba951-c031-36f7-abe3-007dd58adbf5,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, passenger truck, gasoline powered",77b42094-983d-38b5-bb10-90ae9b5f598c,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, refuse truck, diesel powered, Southwest",57daae53-7301-327d-9a32-b3b3ce19e04f,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, passenger truck, diesel powered",cef0fa12-65ae-3672-a989-49e304c7ba53,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, school bus, diesel powered, Northwest",465aca90-3640-3851-a864-01b1c1b247d0,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Deposit containers, at collection, California Refund Value, CRV",fadc1941-94ca-3a5d-aea9-429cd0d76a08,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, transit bus, diesel powered, Alaska",5338cf67-3f06-3a0f-81ab-1f7ee8d449f7,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, gasoline powered, Northeast",d7c148c2-8d03-3edb-817f-bc8e63621987,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, short-haul, diesel powered, West North Central",db7c00e1-bed3-3233-a801-00b700aadeda,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, refuse truck, diesel powered, Southeast",015667f8-18c8-3f3c-bcb9-903185af6f04,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, school bus, diesel powered",0a67401f-bc99-3993-adbb-3b9ccfeb1c42,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, intercity bus, diesel powered, Southwest",008a4c75-ff57-309e-b052-c9368f46d53e,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, transit bus, diesel powered, Southeast",8e4ff6b0-ab17-32f5-bf1e-feea2d36ef41,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, passenger car, gasoline powered",553fff99-b003-39a4-b53e-a9b3da050c71,1.0,p*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, gasoline powered, Northwest",f311e6ec-ec13-388f-ac9f-4ed0731725c8,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, gasoline powered, West North Central",1b8aeea1-53ae-3834-8162-4dd62dd2eefc,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, gasoline powered, Northeast region",2f115eab-83cd-3f13-89bc-acd5c80f8642,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, gasoline powered",6d0fc48d-a8d0-3d87-b337-d7fabf9767bc,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, gasoline powered, South",6c1fba5b-f109-3535-8e27-a8634f64b441,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, gasoline powered, South",b024a56f-30d2-32c7-9066-3260d390b442,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, gasoline powered, Hawaii",489c875b-7e8d-3cd7-a9ef-82f71a8bdb69,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, diesel powered, Northeast",2962a2fb-4a99-3f77-b999-629bef8eb124,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, gasoline powered",707525a6-c6e4-31e0-a728-5685f0133b9c,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, gasoline powered, Hawaii",0e9b8277-83e7-3961-a7bb-ceda124189a9,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Asphalt binder, 0.5% polyphosphoric acid (PPA), consumption mix, at terminal, from crude oil, 0.5% polyphosphoric acid",28d7d56e-a751-492c-9bb1-08f19ea4ac37,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, diesel powered, East North Central",7e5c3461-8dcf-3ef1-b35c-514d31639f0e,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, barge, diesel powered",c2300fc3-5496-3d12-9135-67dc0ef740c9,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, diesel powered, Alaska",8e075e04-06b4-3bdd-ac09-4c53b6c7e50a,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, gasoline powered, West",5faf03a2-ab55-3768-a625-4c2a246a9a4d,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Automotive painting, pretreatment",b096119c-d496-3c65-b3fe-9a65a09187a8,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glass cermet; at plant,435c3df8-57d0-467c-8896-37212b19e2b1,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Automotive painting, electrocoating, per m2",65d88b9a-d73a-354d-b9ff-c8503ec42c78,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, gasoline powered, Central",88a9889c-1b38-3735-8598-409e9fe1f36e,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, barge, average fuel mix",099c3d09-08a3-3cac-9ffd-0558c12033b9,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, gasoline powered, Southwest",907b7232-6adc-3e3f-b417-98a5bf5fb49a,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, short-haul, diesel powered, Northwest",6a7f6ad7-02b8-3d41-a800-1cad098783c5,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, barge, residual fuel oil powered",eaff3c91-b8ce-38a1-a3ba-1fe0c9d4041c,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, gasoline powered, Southeast",43ec3512-f8e1-3fba-84ea-5db46f154cd4,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Proton exchange water electrolysis stack; 1 MW, at plant",ba7b5d07-402b-4f76-8f55-2c7d4ce3e6c7,1.0,Item(s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, gasoline powered, Southeast",976227bd-5a7a-3e8e-9e67-7ce926b428a8,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, short-haul, diesel powered, Southwest",5c8a1525-9788-373b-9c4a-e26ba39f2442,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Automotive painting, top coat, per m2",ac1515a9-6ed3-347e-8e33-cd870a2de574,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, diesel powered, Southeast",a17c7651-0fae-330c-bfe8-5f862200f5d2,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, ocean freighter, residual fuel oil powered",f85fcdde-6c6b-3bbb-8efc-de6cb34c9ac7,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, long-haul, diesel powered, West",8ba63664-bb54-3899-8e07-1b55737d5636,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, long-haul, diesel powered, Central",c61b85fc-217c-32c1-b313-ba8efb80e378,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, diesel powered, Northwest",829dbcc5-70eb-324d-a6c1-c20870342237,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, gasoline powered, Hawaii",8b8d5f56-82c0-3254-a22a-a0e0df0090ba,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, short-haul, gasoline powered",60785dad-585a-3fe9-ae8e-507f0cbc7f6f,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, gasoline powered, Northeast",9a0c9355-de4f-324b-8c72-bd57a1944514,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, short-haul, diesel powered, Central",60157c4b-2824-34d2-9c23-291728d3b01e,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, gasoline powered, Alaska",0ee63a7f-7646-3daa-b359-4116bd9f2929,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, diesel powered, West",7666dfe2-42e7-32b1-865c-ad7abef41db3,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, diesel powered, Northeast",61f86f6a-63bd-3e94-ba1b-317849b03e46,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, ocean freighter, diesel powered",da0f5501-f4ab-32d1-80b7-b70d143608f6,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Automotive painting, top coat, per vehicle",065d2f03-1ed0-3789-aa2d-651a29287d08,1.0,Item(s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, long-haul, diesel powered, South",8bc30eb0-0fa6-3cef-8855-d8e975cd915d,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, gasoline powered, East North Central",2901993d-1852-3184-897e-5a30203714e8,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, diesel powered, East North Central",75b40b26-f169-34f0-9991-c617151c7665,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, diesel powered, Southeast",96f5b352-fcf1-37c0-bea1-8600ab1875e1,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, gasoline powered",ba328bfe-68dd-3d33-a95e-bdcd28252c39,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Asphalt binder, 8% ground rubber tire (GRT), consumption mix, at terminal, from crude oil, 8% ground rubber tire",72d5a381-8cae-4e1d-b0a3-26cc43b69867,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Asphalt binder, no additives, consumption mix, at terminal, from crude oil",f8ce5199-1666-452b-a267-8797c94d0560,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, diesel powered, West",c2a7ddaa-164e-3a05-b063-221f68080142,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, gasoline powered, West North Central",b001e212-e048-37ed-880c-6d19b0f87914,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solid oxide electrolysis cell; at plant,bc848aa4-1a9f-4848-87f1-d30c9e1deaff,1.0,Item(s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, long-haul, diesel powered, Alaska",67759511-8607-395d-8d34-8636b1e47754,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
