CLF Baselines Report Category 1,CLF Baselines Report Category 2,Product,Method,Data Source Links,Scale Factor,Value,CLF report GWP value (kg CO2e / declared unit),Declared qty,Declared unit,Baseline method A (data source),Baseline method B (calculation),CLF data source representativeness assessment approach,Data source- product and notes,Data Source - manufacturer and year,Data source(s) include additional life cycle stage info beyond A1-A3,Geography,Density,Density unit,sctg code,FYI Transport Description,waste_rate_category,eol material,DRF Category,Wall material? ,Wall material with thermal mass?,Glazing materials (transparent part only)?,Glazing gas?,Roughness,Thermal conductivity,Thermal Absorptance,Solar Absorptance,Visible Absorptance,Specific Heat J/kg-K,Solar Transmittance at Normal Incidence,Front Side Solar Reflectance at Normal Incidence,Back Side Solar Reflectance at Normal Incidence,Visible Transmittance at Normal Incidence,Front Side Visible Reflectance at Normal Incidence,Back Side Visible Reflectance at Normal Incidence,Infrared Transmittance at Normal Incidence,Front Side Infrared Hemispherical Emissivity,Back Side Infrared Hemispherical Emissivity,Compressive strength (Mpa),Compressive strength (psi),Weight classification,Intended application for insulation ,Service Life [yr] for insulation material,Thickness,Thickness unit,RSI /inch (m2C/W),GWP,GWP-fossil (AR5) [kg CO2 eq/declared unit],GWP-biogenic (AR5) [kg CO2 eq/declared unit],GWP-luluc (AR5) [kg CO2 eq/declared unit],AP,EP,ODP,POCP,ADP fossil (MJ/declared unit),Stored Biogenic Carbon?,Carbon fraction of biomass ,Mositure content (%),Ratio between the molecular mass of CO2 and C molecules,Biamass weight percentage of product (%) ,Carbon fraction considering biomass weight percentage of product ,Density based on oven dry mass  [kg/m3],Biogenic Carbon Content [kg C/m3],Biogenic CO2 Content [kg CO2/m3],GWP-total - Biogenic CO2 stored [kgCO2eq],GWP-biogenic - Biogenic CO2 stored [kgCO2eq],Growth Model Type,Rotation period [yrs],Mineral Carbonation Potential,Mineral C,CO2 [kg/declared unit],CH4 [kg/declared unit],N2O [kg/declared unit]
Steel,Structural steel,"HSS, unfabricated",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3ew4wn,0.878063694,Low-20th%,1280,1,metric ton,N/A,N/A,N/A,"Unfabricated Steel Hollow Structural Sections,converted from the  EPD's fabricated result to unfabricated",Nucor (2021),FALSE,North America,7800,kg/m3,323,"Bars, rods, angles, shapes, sections, and wire, of iron or steel.",p_custom,Steel,1,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1280,N/A,N/A,N/A,2.788280255,0.13289172,1.31E-09,45.81910828,823.4394904,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Steel,Structural steel,"HSS, fabricated",CLF 2025 Material Baselines,https://www.aisc.org/globalassets/why-steel/aisc_epd_fab-hss.pdf,1,Baseline,1990,1,metric ton,Industry,single,industry data,"Fabricated HSS industry-average EPD (AISC, 2021a) ",American Institute of Steel Construction (AISC). (2021).  Environmental Product Declaration - Fabricated Hollow Structural Sections; UL Environment. ,FALSE,North America,7800,kg/m3,332,"Structures and parts, except prefabricated buildings.",p_custom,Steel,1,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1990,N/A,N/A,N/A,4.35,0.235,1.62E-09,75.6,1780,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Steel,Structural steel,"HSS, fabricated",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3f17nb,1.017085427,High-80th%,2024,1,metric ton,N/A,N/A,N/A,FABRICATED HOLLOW STRUCTURAL SECTIONS,MARUICHI LEAVITT PIPE AND TUBE (2022),FALSE,North America,7850,kg/m3,332,"Structures and parts, except prefabricated buildings.",p_custom,Steel,1,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2024,N/A,N/A,N/A,4.281929648,0.224775879,1.65E-09,72.92502513,1800.241206,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Steel,Structural steel,"HSS, fabricated",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec31297x,1.000571429,Low-20th%,1751,1,metric ton,N/A,N/A,N/A,FABRICATED HOLLOW STRUCTURAL SECTIONS,MARUICHI LEAVITT PIPE AND TUBE (2022),FALSE,North America,7850,kg/m3,332,"Structures and parts, except prefabricated buildings.",p_custom,Steel,1,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1751,N/A,N/A,N/A,3.882217143,0.21012,1.62E-09,68.83931429,1540.88,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Steel,Cold-formed steel framing,Cold-formed steel framing,CLF 2025 Material Baselines,https://buildsteel.org/wp-content/uploads/2025/09/SCS-EPD-07103_SFIA_091525.pdf,1,Baseline,2440,1,metric ton,Industry,single,industry data,"Cold-formed steel framing industry-average EPD (SFIA, 2021) ",Steel Framing Industry Association (SFIA). (2021). Environmental Product Declaration: Cold-Formed Steel Framing.,FALSE,North America,7850,kg/m3,332,"Structures and parts, except prefabricated buildings.",e_length,Steel,1,Yes,No,No,No,Smooth,47.5,0.9,0.7,0.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2440,N/A,N/A,N/A,5.58,0.81,0.0000337,101,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Steel,Cold-formed steel framing,Cold-formed steel framing,CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3krwbt,1.005263158,High-80th%,2674,1,metric ton,N/A,N/A,N/A,Cold formed steel framing,CEMCO (2023),FALSE,North America,7850,kg/m3,332,"Structures and parts, except prefabricated buildings.",e_length,Steel,1,Yes,No,No,No,Smooth,47.5,0.9,0.7,0.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2674,N/A,N/A,N/A,11.86210526,10.75631579,0.000194016,192.0052632,28448.94737,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Steel,Cold-formed steel framing,Cold-formed steel framing,CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec393rja,1,Low-20th%,1550,1,metric ton,N/A,N/A,N/A,Steel Secondary Framing,"BlueScope Buildings North America, Inc (2024)",FALSE,North America,7850,kg/m3,332,"Structures and parts, except prefabricated buildings.",e_length,Steel,1,Yes,No,No,No,Smooth,47.5,0.9,0.7,0.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1550,N/A,N/A,N/A,5.25,4.83,0.000043,91.7,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Steel,Steel decking,Steel deck,CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/industry-epds/ec3172de,1.004310345,Baseline,2330,1,metric ton,Industry,single,industry data,"Steel deck industry-average EPD (SDI, 2022) ",Steel Deck Institute (SDI). (2022). Environmental Product Declaration - Steel Roof and Floor Deck.,FALSE,North America,7800,kg/m3,322,Flat-rolled products of iron or steel.,e_sheet_metal,Steel,1,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2330,N/A,N/A,N/A,4.840775862,0.254090517,6.28E-10,85.06508621,1898.146552,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Steel,Steel decking,Steel deck,CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3sezdg,1.00349345,High-80th%,2298,1,metric ton,N/A,N/A,N/A,Fabricated steel roof and floor deck,Nucor (2021),FALSE,North America,7800,kg/m3,322,Flat-rolled products of iron or steel.,e_sheet_metal,Steel,1,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2298,N/A,N/A,N/A,5.368689956,0.297034061,3.27E-09,94.830131,2147.475983,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Steel,Steel decking,Steel deck,CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3sezdg,1.00349345,High-80th%,2298,1,metric ton,N/A,N/A,N/A,Fabricated steel roof and floor deck,Nucor (2021),FALSE,North America,7800,kg/m3,322,Flat-rolled products of iron or steel.,e_sheet_metal,Steel,1,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2298,N/A,N/A,N/A,5.368689956,0.297034061,3.27E-09,94.830131,2147.475983,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Steel,Open-web steel joists,Open-web steel joist,CLF 2025 Material Baselines,https://steeljoist.org/wp-content/uploads/2022/02/101.1_SJI_EPD_2022-Steel-Joist_022122.pdf,1,Baseline,1430,1,metric ton,Industry,single,industry data,"OWSJ industry-average EPD (SJI, 2022) ",Steel Joist Institute (SJI). (2022). Environmental Product Declaration: Open Web Steel Joists and Joist Girders.,FALSE,North America,7800,kg/m3,332,"Structures and parts, except prefabricated buildings.",p_custom,Steel,1,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1430,N/A,N/A,N/A,3.26,0.18,2.79E-08,55.6,1630,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Steel,Open-web steel joists,Open-web steel joist,CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3he6kc,1.122641509,High-80th%,1190,1,metric ton,N/A,N/A,N/A,Steel Joist Products,New Millennium Building Systems (2023),FALSE,North America,7800,kg/m3,332,"Structures and parts, except prefabricated buildings.",p_custom,Steel,1,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1190,N/A,N/A,N/A,6.657264151,6.286792453,0.000106988,93.96509434,1291.037736,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Steel,Open-web steel joists,Open-web steel joist,CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3zjceh,1.003963012,Low-20th%,760,1,metric ton,N/A,N/A,N/A,Fabricated Open-Web Steel Joists and Joist Girders,Nucor (2024),FALSE,North America,7800,kg/m3,332,"Structures and parts, except prefabricated buildings.",p_custom,Steel,1,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,760,N/A,N/A,N/A,2.369352708,0.159630119,7.31E-06,44.87714663,8383.091149,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Wood,Sawn lumber,Softwood Lumber,CLF 2025 Material Baselines,https://awc.org/wp-content/uploads/2021/11/AWC_EPD_NorthAmericanSoftwoodLumber_20200605.pdf,1,Baseline,63.1,1,m3,Industry,single,industry data,"North American softwood lumber industry-average EPD (AWC & CWC, 2020e) ",American Wood Council (AWC) & Canadian Wood Council (CWC). (2020). Environmental product declaration - North American softwood lumber. UL Environment.,FALSE,North America,460,kg/m3,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,Yes,No,No,No,Medium Smooth,0.12,0.9,0.7,0.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63.1,63.1,0,N/A,0.52,0.25,0.0000028,13.68,833.37,Yes,0.5,15,3.666666667,100,0.5,460,230,843.3333333,-780.2333333,-843.3333333,,,N/A,N/A,N/A,N/A,N/A
Wood,Sawn lumber,Softwood Lumber,N/A,N/A,#VALUE!,High-80th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,Yes,No,No,No,Medium Smooth,0.12,0.9,0.7,0.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,,,N/A,N/A,N/A,N/A,N/A
Wood,Sawn lumber,Softwood Lumber,N/A,N/A,#VALUE!,Low-20th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,Yes,No,No,No,Medium Smooth,0.12,0.9,0.7,0.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,,,N/A,N/A,N/A,N/A,N/A
Wood,Sawn lumber,"Softwood lumber, U.S. Inland Northwest",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/industry-epds/ec3uqysx,1.000700771,Baseline,71.4,1,m3,Industry,single,industry data,U.S. Inland Northwest softwood lumber industry-average EPD  (AWC 2024a) ,American Wood Council (AWC). (2024). Environmental product declaration - U.S. Inland Northwest Softwood Lumber. UL Environment.,FALSE,US Inland Northwest,470.7,kg/m3,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,Yes,No,No,No,Medium Smooth,0.12,0.9,0.7,0.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71.4,71.4,0,N/A,0.74051857,0.230161177,7.75E-07,23.83669236,921.3451997,Yes,0.5,15,3.666666667,100,0.5,470.7,235.35,862.95,-791.6,-862.95,,,N/A,N/A,N/A,N/A,N/A
Wood,Sawn lumber,"Softwood lumber, U.S. Inland Northwest",N/A,N/A,#VALUE!,High-80th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,Yes,No,No,No,Medium Smooth,0.12,0.9,0.7,0.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,,,N/A,N/A,N/A,N/A,N/A
Wood,Sawn lumber,"Softwood lumber, U.S. Inland Northwest",N/A,N/A,#VALUE!,Low-20th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,Yes,No,No,No,Medium Smooth,0.12,0.9,0.7,0.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,,,N/A,N/A,N/A,N/A,N/A
Wood,Sawn lumber,"Softwood lumber, U.S. Southern",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/industry-epds/ec3t1u55,1.000110632,Baseline,90.4,1,m3,Industry,single,industry data,U.S. Southern softwood lumber industry-average EPD  (AWC 2024c) ,American Wood Council (AWC). (2024). Environmental product declaration - U.S. Southern Softwood Lumber. UL Environment.,FALSE,US South,564.97,kg/m3,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,Yes,No,No,No,Medium Smooth,0.12,0.9,0.7,0.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,90.4,90.4,0,N/A,0.740081867,0.210023233,7.77E-07,25.962872,1194.382122,Yes,0.5,15,3.666666667,100,0.5,564.97,282.485,1035.778333,-945.3883333,-1035.778333,,,N/A,N/A,N/A,N/A,N/A
Wood,Sawn lumber,"Softwood lumber, U.S. Southern",N/A,N/A,#VALUE!,High-80th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,Yes,No,No,No,Medium Smooth,0.12,0.9,0.7,0.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,,,N/A,N/A,N/A,N/A,N/A
Wood,Sawn lumber,"Softwood lumber, U.S. Southern",N/A,N/A,#VALUE!,Low-20th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,Yes,No,No,No,Medium Smooth,0.12,0.9,0.7,0.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,,,N/A,N/A,N/A,N/A,N/A
Wood,Sawn lumber,"Softwood lumber, U.S. Pacific Coast",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/industry-epds/ec3sshjr,0.999864517,Baseline,73.8,1,m3,Industry,single,industry data,U.S. Pacific Coast softwood lumber industry-average EPD  (AWC 2024b) ,American Wood Council (AWC). (2024). Environmental product declaration - U.S. Pacific Coast Softwood Lumber. UL Environment.,FALSE,US Pacific Coast,492.78,kg/m3,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,Yes,No,No,No,Medium Smooth,0.12,0.9,0.7,0.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,73.8,73.8,0,N/A,0.57992142,0.169976968,3.75E-07,18.30751931,953.0908549,Yes,0.5,15,3.666666667,100,0.5,492.78,246.39,903.43,-829.62,-903.43,,,N/A,N/A,N/A,N/A,N/A
Wood,Sawn lumber,"Softwood lumber, U.S. Pacific Coast",N/A,N/A,#VALUE!,High-80th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,Yes,No,No,No,Medium Smooth,0.12,0.9,0.7,0.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,,,N/A,N/A,N/A,N/A,N/A
Wood,Sawn lumber,"Softwood lumber, U.S. Pacific Coast",N/A,N/A,#VALUE!,Low-20th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,Yes,No,No,No,Medium Smooth,0.12,0.9,0.7,0.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,,,N/A,N/A,N/A,N/A,N/A
Wood,Sawn lumber,"Softwood lumber, British Columbia",CLF 2025 Material Baselines,https://pcr-epd.s3.us-east-2.amazonaws.com/903.Softwood_Lumber_BC_Average_Product_EPD.pdf,1.00087222,Baseline,45.9,1,m3,Industry,single,industry data,"British Columbia softwood lumber industry-average EPD  (Forestry Innovation Investment, 2023b) ",Forestry Innovation Investment. (2023). Environmental product declaration - Surfaced Dry Softwood Lumber Produced in British Columbia. UL Environment.,FALSE,Canada BC,428.62,kg/m3,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,Yes,No,No,No,Medium Smooth,0.12,0.9,0.7,0.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45.9,45.9,0,N/A,0.580505887,0.060052333,1.40E-06,11.94040558,699.5396206,Yes,0.5,8,3.666666667,100,0.5,428.62,214.31,785.8033333,-739.9433333,-785.8033333,,,N/A,N/A,N/A,N/A,N/A
Wood,Sawn lumber,"Softwood lumber, British Columbia",N/A,N/A,#VALUE!,High-80th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,Yes,No,No,No,Medium Smooth,0.12,0.9,0.7,0.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,,,N/A,N/A,N/A,N/A,N/A
Wood,Sawn lumber,"Softwood lumber, British Columbia",N/A,N/A,#VALUE!,Low-20th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,Yes,No,No,No,Medium Smooth,0.12,0.9,0.7,0.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,,,N/A,N/A,N/A,N/A,N/A
Wood,Sawn lumber,Redwood Lumber,CLF 2025 Material Baselines,https://awc.org/wp-content/uploads/2021/11/AWC_EPD_RedwoodLumber_20200605.pdf,1.000790097,Baseline,38,1,m3,Industry,single,industry data,"Redwood lumber industry-average EPD (AWC, 2020) ",American Wood Council (AWC. (2020). Environmental product declaration - North American redwood lumber. UL Environment.,FALSE,North America,380,kg/m3,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38,38,0,N/A,0.350276534,0.070055307,8.14E-07,10.74848565,511.8540953,Yes,0.5,19,3.666666667,100,0.5,380,190,696.6666667,-658.6966667,-696.6666667,,,N/A,N/A,N/A,N/A,N/A
Wood,Sawn lumber,Redwood Lumber,N/A,N/A,#VALUE!,High-80th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,,,N/A,N/A,N/A,N/A,N/A
Wood,Sawn lumber,Redwood Lumber,N/A,N/A,#VALUE!,Low-20th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,262,"Lumber, wood continuously shaped along any of its edges or faces, shingles and shakes.",e_length,Wood,2,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,,,N/A,N/A,N/A,N/A,N/A
Wood,Structural composite lumber ,Laminated strand lumber (LSL),CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/industry-epds/ec30a9cm,1.000363769,Baseline,275,1,m3,Industry,single,industry data,"LSL industry-average EPD (AWC & CWC, 2021) ",American Wood Council (AWC) & Canadian Wood Council (CWC). (2021). Environmental product declaration - North American laminated strand lumber. UL Environment.,FALSE,North America,613.25,kg/m3,269,Other wood products.,e_length,Wood,2,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,275,275,0,N/A,1.700618407,0.204074209,6.72E-06,39.5243725,4017.340851,Yes,0.5,7,3.666666667,95.8,0.479,613.25,293.74675,1077.071417,-802.1714167,-1077.071417,,,N/A,N/A,N/A,N/A,N/A
Wood,Structural composite lumber ,Laminated strand lumber (LSL),N/A,N/A,#VALUE!,High-80th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,269,Other wood products.,e_length,Wood,2,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,,,N/A,N/A,N/A,N/A,N/A
