Process Name,UUID,Qty,Unit
"market for diesel, burned in agricultural machinery | diesel, burned in agricultural machinery | EN15804, U",721f5959-5a92-4835-bdbb-1a72cf9c9a32,1,MJ
"market for liquefied petroleum gas | liquefied petroleum gas | EN15804, U",b2afaa2c-9432-487d-95e6-30db7f62f257,1,kg
"market for liquefied petroleum gas | liquefied petroleum gas | EN15804, U",9ecaa309-33e4-47d6-8c8c-0996eb0c3b48,1,kg
"liquefied petroleum gas production, petroleum refinery operation | liquefied petroleum gas | EN15804, U",fdf4d044-5f32-4029-823e-45e0b3e48301,1,kg
"liquefied petroleum gas, import from RoW | liquefied petroleum gas | EN15804, U",663d61f2-910e-4887-9e13-6c5fbeec22db,1,kg
"market for liquefied petroleum gas | liquefied petroleum gas | EN15804, U",cb276432-34e8-4587-b9ec-3094c153c99d,1,kg
"liquefied petroleum gas, import from RoW | liquefied petroleum gas | EN15804, U",ff98d7b3-093d-4b23-84a1-71e517a4b7a9,1,kg
"liquefied petroleum gas production, petroleum refinery operation | liquefied petroleum gas | EN15804, U",b750d283-4a1c-4126-85f5-4bb122491ef0,1,kg
"liquefied petroleum gas, import from RoW | liquefied petroleum gas | EN15804, U",0f15cd4c-d18e-4190-9604-257b90f5ed24,1,kg
"liquefied petroleum gas production, petroleum refinery operation | liquefied petroleum gas | EN15804, U",8b3679ed-feb2-4876-b4d7-f659bcbb4f2e,1,kg
"liquefied petroleum gas, import from RoW | liquefied petroleum gas | EN15804, U",01723332-1510-42fc-96b1-ea415a0b9cdb,1,kg
"liquefied petroleum gas, import from Europe | liquefied petroleum gas | EN15804, U",84aeb9d3-7757-457f-afa2-456a41e749a7,1,kg
"market group for liquefied petroleum gas | liquefied petroleum gas | EN15804, U",724487bc-31a9-4ffb-8e4e-66cb624be11e,1,kg
"liquefied petroleum gas, import from RoW | liquefied petroleum gas | EN15804, U",03ddb47e-d70f-4971-a531-370c56547a8e,1,kg
"petrol production, low-sulfur | petrol, low-sulfur | EN15804, U",947d7a7b-22c2-4244-a3a5-346fbc377a71,1,kg
"petrol production, low-sulfur | petrol, low-sulfur | EN15804, U",a5ecd00b-d8ab-438c-9b7f-33fec1d29500,1,kg
"market for petrol, low-sulfur | petrol, low-sulfur | EN15804, U",add973a0-dac3-4299-b9f9-5db6c7167645,1,kg
"market for petrol, low-sulfur | petrol, low-sulfur | EN15804, U",af76c847-925a-4e84-8498-efecbe6213ac,1,kg
"petrol production, low-sulfur | petrol, low-sulfur | EN15804, U",dd2b017b-3318-4b6a-b29f-4ee38e2a0c05,1,kg
"market for petrol, low-sulfur | petrol, low-sulfur | EN15804, U",274678e8-0773-4250-8050-46dab6f81372,1,kg
"petrol, low-sulfur, import from Europe | petrol, low-sulfur | EN15804, U",7131bc15-a7da-4e13-88b7-52f700e2ea63,1,kg
"petrol blending for two-stroke engines | petrol, two-stroke blend | EN15804, U",cdfb4c99-585b-4358-840d-658c5ac41010,1,kg
"market for petrol, two-stroke blend | petrol, two-stroke blend | EN15804, U",56b83fff-0e42-455c-8bfe-7afd9317400a,1,kg
"petrol blending for two-stroke engines | petrol, two-stroke blend | EN15804, U",88783287-e9a9-409d-b343-b024c2c3b778,1,kg
"petrol blending for two-stroke engines | petrol, two-stroke blend | EN15804, U",d1e70f2e-4c85-48b6-8020-c851cd504353,1,kg
"market for petrol, unleaded | petrol, unleaded | EN15804, U",20f79a12-f5a0-42db-aa8f-19af112661d4,1,kg
"petrol, unleaded, import from RoW | petrol, unleaded | EN15804, U",15f665db-e867-4a71-92bf-1703fd3a058e,1,kg
"market for petrol, unleaded | petrol, unleaded | EN15804, U",d458cc81-e449-407f-9139-0cce3b559d95,1,kg
"petrol production, unleaded, petroleum refinery operation | petrol, unleaded | EN15804, U",5d59958a-3b0b-4706-bbb9-9064c96f2f7c,1,kg
"synthetic fuel production, from coal, high temperature Fisher-Tropsch operations | petrol, unleaded | EN15804, U",8314a708-c5b3-4c4b-b812-68c66dac01d5,1,kg
"petroleum refinery operation | petrol, unleaded | EN15804, U",7cae5dfc-6a82-4099-8a71-6da48d7bf1de,1,kg
"petrol production, unleaded, petroleum refinery operation | petrol, unleaded | EN15804, U",c65deb85-9925-47a9-a7d6-776ff5981309,1,kg
"petrol production, unleaded, petroleum refinery operation | petrol, unleaded | EN15804, U",5058a877-f64a-445e-9387-f9a20b19fc0d,1,kg
"petrol production, unleaded, petroleum refinery operation | petrol, unleaded | EN15804, U",03e53495-2776-44eb-a2d5-3b4d23847c53,1,kg
"petrol, unleaded, import from RoW | petrol, unleaded | EN15804, U",f2a5b422-39d2-4a28-b427-5e73d2d0b935,1,kg
"market for petrol, unleaded | petrol, unleaded | EN15804, U",f2069c8d-9683-4474-a6af-1e83be3adfe6,1,kg
"petrol, unleaded, import from RoW | petrol, unleaded | EN15804, U",99fad558-919b-45a1-86c1-7c8c78cfc2b3,1,kg
"market for petrol, unleaded | petrol, unleaded | EN15804, U",0560a977-7bd9-4d0e-af84-70ef7c9c0a60,1,kg
"petrol, unleaded, import from RoW | petrol, unleaded | EN15804, U",c300486e-89fd-4de4-813b-84a8b067f37c,1,kg
"market for petrol, unleaded | petrol, unleaded | EN15804, U",4ad40132-7e7e-4dfc-a909-0aff6b94f799,1,kg
"market for petrol, unleaded | petrol, unleaded | EN15804, U",59ae6895-9ec9-4a15-a250-d87f22ad2a89,1,kg
"petrol production, unleaded, petroleum refinery operation | petrol, unleaded | EN15804, U",aee628c5-935e-4408-a84b-44248d960eda,1,kg
"petrol production, unleaded, petroleum refinery operation | petrol, unleaded | EN15804, U",bbe68503-4a65-4ea9-acd3-1588ee158542,1,kg
"petrol production, unleaded, petroleum refinery operation | petrol, unleaded | EN15804, U",bfd2a764-30da-4bc7-83bc-ec69831b8464,1,kg
"market for petrol, unleaded | petrol, unleaded | EN15804, U",9e23d802-af77-4bc5-ab98-be3e00a88ecc,1,kg
"petrol, unleaded, import from RoW | petrol, unleaded | EN15804, U",e870dcff-4668-4d06-ab24-be5a9ecd8a57,1,kg
"petroleum coke production, petroleum refinery operation | petroleum coke | EN15804, U",a807c3df-77b0-47c7-b7d6-8bcb729a5567,1,kg
"market for petroleum coke | petroleum coke | EN15804, U",79494cc6-ee93-4324-ab25-bb817e1f55b8,1,kg
"petroleum coke production, petroleum refinery operation | petroleum coke | EN15804, U",4b1ebd8f-cbc4-4558-a052-ca3a42ae33dd,1,kg
"petroleum coke production, petroleum refinery operation | petroleum coke | EN15804, U",2cb19191-7396-48d5-9ffb-68663c47ac8e,1,kg
"pulverised lignite production | pulverised lignite | EN15804, U",7b8c5047-66ec-4d40-98d2-6c1d3aa764d9,1,MJ
"market for pulverised lignite | pulverised lignite | EN15804, U",65d3b876-e7cf-4e17-99b2-1eb8cfcdd080,1,MJ
"pulverised lignite production | pulverised lignite | EN15804, U",63b6c514-7c7a-431b-8809-f6a2e26315b5,1,MJ
"market for refinery gas | refinery gas | EN15804, U",e21b8764-3fbc-4580-91c8-f6a509694f21,1,kg
"petroleum refinery operation | refinery gas | EN15804, U",d3362728-6016-4aa5-b38e-3da19ec6253f,1,kg
"refinery gas production, petroleum refinery operation | refinery gas | EN15804, U",38271cdb-6649-4c93-8c74-4a0e07decd54,1,kg
"refinery gas production, petroleum refinery operation | refinery gas | EN15804, U",ff10af14-4f19-46ba-9866-e559582746ee,1,kg
"refinery gas production, petroleum refinery operation | refinery gas | EN15804, U",bb9e0aaa-e472-463d-b446-4eb99fc24edc,1,kg
"refinery gas production, petroleum refinery operation | refinery gas | EN15804, U",e3f57910-7f73-4869-93cc-024313c87eeb,1,kg
"refinery gas production, petroleum refinery operation | refinery gas | EN15804, U",dfa3fa4b-ef32-4578-8eaa-c4aba52bd90c,1,kg
"refinery gas production, petroleum refinery operation | refinery gas | EN15804, U",94f36fa9-6793-4992-b4b7-e5299cbf3ff4,1,kg
"refinery gas production, petroleum refinery operation | refinery gas | EN15804, U",a3e3037a-1f7b-4ec1-806a-f15127d3d131,1,kg
"market for blast furnace gas | blast furnace gas | EN15804, U",491f8515-c507-48c5-8b0a-f9c3f8f46c98,1,MJ
"blast furnace gas, Recycled Content cut-off | blast furnace gas | EN15804, U",033ef8f7-10ed-4feb-b385-17e3501b420a,1,MJ
"market for diesel, burned in diesel-electric generating set, 10MW | diesel, burned in diesel-electric generating set, 10MW | EN15804, U",a4aa23d5-b244-4e46-9838-49ce95abd740,1,MJ
"diesel, burned in diesel-electric generating set, 10MW | diesel, burned in diesel-electric generating set, 10MW | EN15804, U",f65ddbd1-451f-4200-a3cd-828e0068f7ae,1,MJ
"diesel, burned in diesel-electric generating set, 10MW, for oil and gas extraction | diesel, burned in diesel-electric generating set, 10MW, for oil and gas extraction | EN15804, U",1370fb71-e6df-46ef-9733-5631d37cfd15,1,MJ
"market for diesel, burned in diesel-electric generating set, 10MW, for oil and gas extraction | diesel, burned in diesel-electric generating set, 10MW, for oil and gas extraction | EN15804, U",a6b6d335-56cc-426a-8893-e3ec01750546,1,MJ
"market for diesel, burned in diesel-electric generating set, 18.5kW | diesel, burned in diesel-electric generating set, 18.5kW | EN15804, U",f93ef22d-db5a-48e4-99ad-2ab47a72542b,1,MJ
"diesel, burned in diesel-electric generating set, 18.5kW | diesel, burned in diesel-electric generating set, 18.5kW | EN15804, U",3c8c4349-d5c8-4a32-9b8c-4533973ddd94,1,MJ
"machine operation, diesel, < 18.64 kW, generators | machine operation, diesel, < 18.64 kW, generators | EN15804, U",bc579599-c75b-4d63-a165-cf268001d513,1,h
"market for machine operation, diesel, < 18.64 kW, generators | machine operation, diesel, < 18.64 kW, generators | EN15804, U",9dacd6dd-1bde-4755-944d-dd704f1386f4,1,h
"machine operation, diesel, >= 18.64 kW and < 74.57 kW, generators | machine operation, diesel, >= 18.64 kW and < 74.57 kW, generators | EN15804, U",d8f3b1ea-a73c-453f-acf5-e6e440ae2c1f,1,h
"market for machine operation, diesel, >= 18.64 kW and < 74.57 kW, generators | machine operation, diesel, >= 18.64 kW and < 74.57 kW, generators | EN15804, U",7c8f15f6-f272-4137-9662-d63923a10a32,1,h
"machine operation, diesel, >= 74.57 kW, generators | machine operation, diesel, >= 74.57 kW, generators | EN15804, U",9b379f50-8ea3-45e4-bcc6-449028f9abc0,1,h
"market for machine operation, diesel, >= 74.57 kW, generators | machine operation, diesel, >= 74.57 kW, generators | EN15804, U",cc5b1f82-5c53-4603-b1dc-4b1a46e73561,1,h
"machine operation, diesel, >= 74.57 kW, underground mining | machine operation, diesel, >= 74.57, underground mining | EN15804, U",0b9a16be-45be-4cb5-a393-c9dcb89b8ccb,1,h
"market for machine operation, diesel, >= 74.57, underground mining | machine operation, diesel, >= 74.57, underground mining | EN15804, U",5fd0c1ba-bdc3-4b10-b52c-e3e5c3795f7a,1,h
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",3cedc939-238f-4700-878f-83089e5cf7c0,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",4f38492e-5e48-40c1-8be5-90e8fc459b90,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",1f7057d9-d08a-4d5c-a068-b45676679603,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",fd442079-1574-4ef1-8ada-20a0fa275f58,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",760e8d9b-8a6a-4219-8068-49a65759df20,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",7212bc14-48f0-4c6f-9af7-021184fd66bf,1,MJ
"market for natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",52265dbd-c07c-4201-a120-8ad30342742c,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",d4133fd4-3742-42ba-a2cb-9b639537881e,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",82d03ed4-4b1c-4238-b5d9-130fb21cbb36,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",9df445c1-34c5-4f7e-bc92-4f2f8d0bb8f1,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",4c620849-b8c6-439e-bd8c-c483afe9a66a,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",5ffd8534-c48d-47bc-8d47-1c8552f1c75e,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",0b8be65f-6323-4ead-bb3e-c013b7510540,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",def9bdd8-7126-4ceb-b08b-0341bed0021b,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",f125babc-676e-4af9-8de3-246e36f76c84,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",b0b494e2-5611-494d-aa2c-b7886282ad33,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",e5767d45-3490-4d13-8c1e-82b327727fc6,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",123d02e9-e385-4968-b62c-a9a9952d330a,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",08b97eef-f82b-450b-8f28-b2b20b4e6794,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",e0b711c7-eccd-4172-baca-da48b32c6648,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",4d70d94c-8649-40ff-b097-5d510515fa3b,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",89ba6c53-524b-4002-abf7-16829848388a,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",1a559148-6a43-486d-83fe-c1412b64d8ce,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",3a6a602a-220f-4ea6-a73f-c3d8239a08b6,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",b37eb4f1-7054-42ee-b7e6-dc2af0dc339c,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",a3deb3c6-1ee3-4e75-b531-6c0bd6434c24,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",bb5e66e1-51ce-409d-a603-e1d569fbb937,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",b784829b-2299-4e99-be3a-8a4bbb2b2c65,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",9bcf653d-248f-4080-9f17-4271086ebbbc,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",93b81c0a-7c67-4985-928b-71721758e08d,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",83f6d642-d012-4218-a7ba-7336d228e956,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",2924d96d-63fb-4e0b-8db5-56be68166945,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",97304262-5340-4e9a-93ec-4a0790c276ab,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",acb78fff-1dde-4b50-8568-23ee4b79e5c5,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",d28ecdd9-fc38-473f-bcbb-e8e0c35e1262,1,MJ
"natural gas, burned in gas turbine | natural gas, burned in gas turbine | EN15804, U",71a79456-0563-403d-8bd0-0ef280b986b6,1,MJ
"sour gas, burned in gas turbine | sour gas, burned in gas turbine | EN15804, U",53968fae-14fd-41e4-bf05-6f99f533868e,1,MJ
"market for sour gas, burned in gas turbine | sour gas, burned in gas turbine | EN15804, U",235bdb25-5c14-4579-824f-52719502b59d,1,MJ
"sour gas, burned in gas turbine | sour gas, burned in gas turbine | EN15804, U",05d350e2-3e85-4152-9be4-ef78cc499c88,1,MJ
"market for sweet gas, burned in gas turbine | sweet gas, burned in gas turbine | EN15804, U",9f08d024-8875-424f-9a0e-98503af5ccad,1,MJ
"sweet gas, burned in gas turbine | sweet gas, burned in gas turbine | EN15804, U",ebb4f941-6783-498c-b6d2-8f4d3f15a617,1,MJ
"natural gas liquids production | natural gas liquids | EN15804, U",37a0058d-9815-47f8-a336-ffb5f1dbfce0,1,kg
"market for natural gas liquids | natural gas liquids | EN15804, U",36673544-2220-46ad-a70c-ac02264aeac3,1,kg
"market group for natural gas, high pressure | natural gas, high pressure | EN15804, U",87de1d12-b21d-45d9-8caf-b16ac0c22bfe,1,m3
"natural gas, high pressure, domestic supply with seasonal storage | natural gas, high pressure | EN15804, U",670f053e-f0e9-462a-b6bb-629e83c1ffd3,1,m3
"natural gas, high pressure, import from AE | natural gas, high pressure | EN15804, U",81d66236-ec75-4893-9a0c-72e0027f8268,1,m3
"natural gas, high pressure, import from QA | natural gas, high pressure | EN15804, U",53e10b88-1d19-4c30-a691-32e68d8c8f4a,1,m3
"natural gas, high pressure, import from GB | natural gas, high pressure | EN15804, U",169477b2-3dbc-4082-a787-777c2d463d2e,1,m3
"petroleum and gas production, onshore | natural gas, high pressure | EN15804, U",107de44a-2fef-4fbe-92a6-5dbb4fc31be5,1,m3
"petroleum and gas production, onshore | natural gas, high pressure | EN15804, U",aa245455-bd8d-4da1-b093-0361de11d72b,1,m3
"natural gas, high pressure, import from NL | natural gas, high pressure | EN15804, U",e22908f4-958a-4580-a71d-d00b1752ee8c,1,m3
"natural gas, high pressure, domestic supply with seasonal storage | natural gas, high pressure | EN15804, U",34de4fca-7b4d-4f7a-bc98-29a7ee0b7f4f,1,m3
"petroleum and gas production, offshore | natural gas, high pressure | EN15804, U",a4233d4a-2a20-4e0a-8e23-66126524b43b,1,m3
"petroleum and gas production, offshore | natural gas, high pressure | EN15804, U",e18106c6-5b23-4e62-8735-e35cb25693c3,1,m3
"natural gas, high pressure, import from NG | natural gas, high pressure | EN15804, U",850060fc-b699-4b59-aeb8-e5051682f4ba,1,m3
"market for natural gas, high pressure | natural gas, high pressure | EN15804, U",36a69014-e337-408d-a2c7-9e28b8574e44,1,m3
"natural gas, high pressure, import from KZ | natural gas, high pressure | EN15804, U",64cd865e-5095-471b-b510-e85bc0b016dc,1,m3
"natural gas, high pressure, import from QA | natural gas, high pressure | EN15804, U",f7cf49d3-4453-42d3-af7f-fc8fd5d19ba0,1,m3
"natural gas, high pressure, import from DZ | natural gas, high pressure | EN15804, U",7efe974d-3f84-4319-9eea-22af8497cf3f,1,m3
"market for natural gas, high pressure | natural gas, high pressure | EN15804, U",0db6b3aa-ac7a-4e94-aca4-0dd9dd10dcbd,1,m3
"market for natural gas, high pressure | natural gas, high pressure | EN15804, U",cc3f835c-4703-42f2-9863-5b0edf607f17,1,m3
"evaporation of natural gas, import from NO | natural gas, high pressure | EN15804, U",3e1d127b-62e8-4e1b-ae7b-295c8b2a5fdb,1,m3
"synthetic fuel production, from coal, high temperature Fisher-Tropsch operations | natural gas, high pressure | EN15804, U",f9ea10da-10d7-4c88-b1e4-225b232e5fa2,1,m3
"natural gas, high pressure, import from NG | natural gas, high pressure | EN15804, U",b8eda347-2184-4099-b177-6696ca373f5b,1,m3
"natural gas, high pressure, import from QA | natural gas, high pressure | EN15804, U",25dc4ce3-02ff-4b2a-b26a-ccd058c6709b,1,m3
"natural gas, high pressure, import from EC | natural gas, high pressure | EN15804, U",9e865566-3820-49a6-944c-e9f13af9e913,1,m3
"market for natural gas, high pressure | natural gas, high pressure | EN15804, U",8c01304b-4099-4b35-bd1c-fdbcd639841a,1,m3
"natural gas, high pressure, import from IQ | natural gas, high pressure | EN15804, U",9a334c4e-196b-4d82-9d1e-121f73812145,1,m3
"natural gas, high pressure, import from RU | natural gas, high pressure | EN15804, U",72e09f23-a39b-4a0d-a3b0-c0d3a4339835,1,m3
"evaporation of natural gas, import from US | natural gas, high pressure | EN15804, U",a06fbdba-8e9a-411f-ae6e-0a23bdb91019,1,m3
"evaporation of natural gas, import from RU | natural gas, high pressure | EN15804, U",ddb55a49-10b4-4303-bea1-b53cf0b98aca,1,m3
"natural gas, high pressure, import from QA | natural gas, high pressure | EN15804, U",dbf190e6-07c4-40d6-b99b-e9d36ecc6483,1,m3
"market for natural gas, high pressure | natural gas, high pressure | EN15804, U",9374abdc-bd74-4069-abf6-b814186a2113,1,m3
"petroleum and gas production, offshore | natural gas, high pressure | EN15804, U",5955df5a-c331-4b79-84bd-c56005a67982,1,m3
"petroleum and gas production, offshore | natural gas, high pressure | EN15804, U",a0282539-e73f-422c-9ac0-b48247e6fe07,1,m3
"natural gas, high pressure, import from ID | natural gas, high pressure | EN15804, U",ee6edc7d-5747-40af-aa35-862d22760c34,1,m3
"natural gas, high pressure, import from NL | natural gas, high pressure | EN15804, U",fc9f6cc2-cd3e-4e42-aa80-8faa3434f4c9,1,m3
"natural gas, high pressure, import from NO | natural gas, high pressure | EN15804, U",2f117176-daba-45ba-879c-8a9d2d864c5a,1,m3
"natural gas, high pressure, import from RU | natural gas, high pressure | EN15804, U",3848fbf4-b761-434f-b39f-9a84929e3ea7,1,m3
"natural gas, high pressure, import from NL | natural gas, high pressure | EN15804, U",9dde217c-0108-47b3-92db-2cd77891fbd6,1,m3
"natural gas, high pressure, import from DZ | natural gas, high pressure | EN15804, U",9b42b16e-09d1-4e3f-abf7-8dafe3e24dc7,1,m3
"market for natural gas, high pressure | natural gas, high pressure | EN15804, U",0232eb65-dc0d-495c-9f45-7e9d5230ccf0,1,m3
"natural gas, high pressure, import from NG | natural gas, high pressure | EN15804, U",588877a4-a8bd-4078-bb37-d419bca6ba97,1,m3
