origin_state,distance (km),eol_pathway
OH,277,Recycle
OH,278,Recycle
OH,279,Recycle
OH,281,Recycle
OH,284,Recycle
OH,284,Recycle
OH,286,Recycle
OH,288,Recycle
OH,288,Recycle
OH,291,Recycle
OH,291,Recycle
OH,293,Recycle
OH,297,Recycle
OH,297,Recycle
OH,298,Recycle
OH,299,Recycle
OH,299,Recycle
OH,300,Recycle
OH,302,Recycle
OH,303,Recycle
OH,303,Recycle
OH,306,Recycle
OH,310,Recycle
OH,312,Recycle
OH,313,Recycle
OH,314,Recycle
OH,315,Recycle
OH,317,Recycle
OH,321,Recycle
OH,328,Recycle
OH,328,Recycle
OH,329,Recycle
OH,333,Recycle
OH,334,Recycle
OH,338,Recycle
OH,338,Recycle
OH,339,Recycle
OH,346,Recycle
OH,387,Recycle
OH,403,Recycle
OK,6,Recycle
OK,13,Recycle
OK,13,Recycle
OK,17,Recycle
OK,18,Recycle
OK,19,Recycle
OK,19,Recycle
OK,21,Recycle
OK,21,Recycle
OK,21,Recycle
OK,21,Recycle
OK,23,Recycle
OK,23,Recycle
OK,24,Recycle
OK,25,Recycle
OK,26,Recycle
OK,26,Recycle
OK,27,Recycle
OK,28,Recycle
OK,29,Recycle
OK,30,Recycle
OK,33,Recycle
OK,34,Recycle
OK,35,Recycle
OK,36,Recycle
OK,36,Recycle
OK,36,Recycle
OK,41,Recycle
OK,42,Recycle
OK,43,Recycle
OK,44,Recycle
OK,61,Recycle
OK,62,Recycle
OK,70,Recycle
OK,71,Recycle
OK,77,Recycle
OK,78,Recycle
OK,79,Recycle
OK,80,Recycle
OK,84,Recycle
OK,84,Recycle
OK,85,Recycle
OK,85,Recycle
OK,85,Recycle
OK,85,Recycle
OK,85,Recycle
OK,90,Recycle
OK,91,Recycle
OK,92,Recycle
OK,95,Recycle
OK,99,Recycle
OK,100,Recycle
OK,107,Recycle
OK,107,Recycle
OK,108,Recycle
OK,112,Recycle
OK,113,Recycle
OK,120,Recycle
OK,127,Recycle
OK,131,Recycle
OK,132,Recycle
OK,139,Recycle
OK,139,Recycle
OK,142,Recycle
OK,143,Recycle
OK,149,Recycle
OK,150,Recycle
OK,151,Recycle
OK,160,Recycle
OK,164,Recycle
OK,171,Recycle
OK,172,Recycle
OK,173,Recycle
OK,177,Recycle
OK,177,Recycle
OK,178,Recycle
OK,181,Recycle
OK,185,Recycle
OK,186,Recycle
OK,187,Recycle
OK,187,Recycle
OK,189,Recycle
OK,190,Recycle
OK,193,Recycle
OK,195,Recycle
OK,197,Recycle
OK,198,Recycle
OK,203,Recycle
OK,206,Recycle
OK,206,Recycle
OK,208,Recycle
OK,208,Recycle
OK,220,Recycle
OK,228,Recycle
OK,236,Recycle
OK,245,Recycle
OK,245,Recycle
OK,250,Recycle
OK,254,Recycle
OK,258,Recycle
OK,260,Recycle
OK,263,Recycle
OK,267,Recycle
OK,267,Recycle
OK,270,Recycle
OK,272,Recycle
OK,272,Recycle
OK,274,Recycle
OK,279,Recycle
OK,282,Recycle
OK,283,Recycle
OK,285,Recycle
OK,287,Recycle
OK,293,Recycle
OK,293,Recycle
OK,298,Recycle
OK,307,Recycle
OK,309,Recycle
OK,312,Recycle
OK,316,Recycle
OK,320,Recycle
OK,320,Recycle
OK,328,Recycle
OK,337,Recycle
OK,342,Recycle
OK,349,Recycle
OK,385,Recycle
OK,390,Recycle
OK,393,Recycle
OR,4,Compost
OR,8,Compost
OR,18,Compost
OR,20,Compost
OR,21,Compost
OR,23,Compost
OR,30,Compost
OR,35,Compost
OR,35,Compost
OR,37,Compost
OR,48,Compost
OR,49,Compost
OR,79,Compost
OR,97,Compost
OR,169,Compost
OR,169,Compost
OR,180,Compost
OR,194,Compost
OR,216,Compost
OR,218,Compost
OR,290,Compost
OR,292,Compost
OR,63,Incinerate
OR,70,Incinerate
OR,158,Incinerate
OR,196,Incinerate
OR,221,Incinerate
OR,255,Incinerate
OR,392,Incinerate
OR,448,Incinerate
OR,544,Incinerate
OR,545,Incinerate
OR,576,Incinerate
OR,601,Incinerate
OR,619,Incinerate
OR,640,Incinerate
OR,805,Incinerate
OR,869,Incinerate
OR,882,Incinerate
OR,897,Incinerate
OR,1068,Incinerate
OR,1070,Incinerate
OR,1077,Incinerate
OR,27,Landfill
OR,34,Landfill
OR,79,Landfill
OR,82,Landfill
OR,87,Landfill
OR,90,Landfill
OR,111,Landfill
OR,126,Landfill
OR,165,Landfill
OR,174,Landfill
OR,178,Landfill
OR,180,Landfill
OR,187,Landfill
OR,190,Landfill
OR,191,Landfill
OR,206,Landfill
OR,212,Landfill
OR,216,Landfill
OR,239,Landfill
OR,287,Landfill
OR,376,Landfill
OR,2,Recycle
OR,4,Recycle
OR,5,Recycle
OR,5,Recycle
OR,9,Recycle
OR,9,Recycle
OR,11,Recycle
OR,11,Recycle
OR,13,Recycle
OR,13,Recycle
OR,14,Recycle
OR,15,Recycle
OR,15,Recycle
OR,15,Recycle
OR,15,Recycle
OR,16,Recycle
OR,16,Recycle
OR,16,Recycle
OR,16,Recycle
OR,16,Recycle
OR,17,Recycle
OR,17,Recycle
OR,17,Recycle
OR,17,Recycle
OR,18,Recycle
OR,19,Recycle
OR,19,Recycle
OR,19,Recycle
OR,19,Recycle
OR,19,Recycle
OR,19,Recycle
OR,20,Recycle
OR,21,Recycle
OR,21,Recycle
OR,22,Recycle
OR,22,Recycle
OR,22,Recycle
OR,22,Recycle
OR,23,Recycle
OR,23,Recycle
OR,24,Recycle
OR,24,Recycle
OR,24,Recycle
OR,24,Recycle
OR,25,Recycle
OR,26,Recycle
OR,26,Recycle
OR,26,Recycle
OR,27,Recycle
OR,28,Recycle
OR,28,Recycle
OR,28,Recycle
OR,29,Recycle
OR,30,Recycle
OR,30,Recycle
OR,31,Recycle
OR,31,Recycle
OR,31,Recycle
OR,31,Recycle
OR,34,Recycle
OR,34,Recycle
OR,35,Recycle
OR,35,Recycle
OR,35,Recycle
OR,35,Recycle
OR,36,Recycle
OR,36,Recycle
OR,38,Recycle
OR,38,Recycle
OR,39,Recycle
OR,39,Recycle
OR,40,Recycle
OR,41,Recycle
OR,41,Recycle
OR,41,Recycle
OR,42,Recycle
OR,42,Recycle
OR,42,Recycle
OR,44,Recycle
OR,44,Recycle
OR,44,Recycle
OR,45,Recycle
OR,45,Recycle
OR,45,Recycle
OR,47,Recycle
OR,47,Recycle
OR,47,Recycle
OR,49,Recycle
OR,49,Recycle
OR,50,Recycle
OR,51,Recycle
OR,53,Recycle
OR,54,Recycle
OR,55,Recycle
OR,55,Recycle
OR,56,Recycle
OR,57,Recycle
OR,57,Recycle
OR,58,Recycle
OR,59,Recycle
OR,60,Recycle
OR,63,Recycle
OR,66,Recycle
OR,68,Recycle
OR,69,Recycle
OR,69,Recycle
OR,73,Recycle
OR,73,Recycle
OR,74,Recycle
OR,74,Recycle
OR,74,Recycle
OR,74,Recycle
OR,76,Recycle
OR,76,Recycle
OR,76,Recycle
OR,76,Recycle
OR,78,Recycle
OR,81,Recycle
OR,81,Recycle
OR,82,Recycle
OR,83,Recycle
OR,84,Recycle
OR,85,Recycle
OR,85,Recycle
OR,85,Recycle
OR,86,Recycle
OR,86,Recycle
OR,87,Recycle
OR,89,Recycle
OR,89,Recycle
OR,90,Recycle
OR,93,Recycle
OR,94,Recycle
OR,94,Recycle
OR,95,Recycle
OR,96,Recycle
OR,98,Recycle
OR,99,Recycle
OR,100,Recycle
OR,101,Recycle
OR,102,Recycle
OR,110,Recycle
OR,114,Recycle
OR,118,Recycle
OR,122,Recycle
OR,134,Recycle
OR,135,Recycle
OR,136,Recycle
OR,150,Recycle
OR,150,Recycle
OR,150,Recycle
OR,153,Recycle
OR,154,Recycle
OR,168,Recycle
OR,178,Recycle
OR,179,Recycle
OR,180,Recycle
OR,188,Recycle
OR,237,Recycle
OR,248,Recycle
OR,249,Recycle
OR,252,Recycle
OR,263,Recycle
OR,309,Recycle
OR,327,Recycle
OR,333,Recycle
OR,431,Recycle
OR,449,Recycle
PA,11,Compost
PA,15,Compost
PA,17,Compost
PA,19,Compost
PA,27,Compost
PA,27,Compost
PA,27,Compost
PA,32,Compost
PA,33,Compost
PA,36,Compost
PA,38,Compost
PA,38,Compost
PA,40,Compost
PA,40,Compost
PA,41,Compost
PA,41,Compost
PA,41,Compost
PA,41,Compost
PA,42,Compost
PA,42,Compost
PA,45,Compost
PA,45,Compost
PA,45,Compost
PA,45,Compost
PA,46,Compost
PA,48,Compost
PA,49,Compost
PA,51,Compost
PA,52,Compost
PA,52,Compost
PA,53,Compost
PA,54,Compost
PA,60,Compost
PA,61,Compost
PA,64,Compost
PA,65,Compost
PA,65,Compost
PA,67,Compost
PA,70,Compost
PA,77,Compost
PA,80,Compost
PA,83,Compost
PA,98,Compost
PA,123,Compost
PA,156,Compost
PA,159,Compost
PA,160,Compost
PA,161,Compost
PA,169,Compost
PA,283,Compost
PA,299,Compost
PA,9,Incinerate
PA,11,Incinerate
PA,15,Incinerate
PA,16,Incinerate
PA,17,Incinerate
PA,20,Incinerate
PA,21,Incinerate
PA,21,Incinerate
PA,22,Incinerate
PA,22,Incinerate
PA,23,Incinerate
PA,24,Incinerate
PA,25,Incinerate
PA,30,Incinerate
PA,31,Incinerate
PA,32,Incinerate
PA,33,Incinerate
PA,33,Incinerate
PA,35,Incinerate
PA,37,Incinerate
PA,39,Incinerate
PA,42,Incinerate
PA,44,Incinerate
PA,45,Incinerate
PA,52,Incinerate
PA,53,Incinerate
PA,61,Incinerate
PA,62,Incinerate
PA,64,Incinerate
PA,66,Incinerate
PA,75,Incinerate
PA,76,Incinerate
PA,78,Incinerate
PA,82,Incinerate
PA,82,Incinerate
PA,93,Incinerate
PA,96,Incinerate
PA,96,Incinerate
PA,97,Incinerate
PA,101,Incinerate
PA,102,Incinerate
PA,138,Incinerate
PA,166,Incinerate
PA,172,Incinerate
PA,321,Incinerate
PA,334,Incinerate
PA,338,Incinerate
PA,340,Incinerate
PA,349,Incinerate
PA,358,Incinerate
PA,1,Landfill
PA,2,Landfill
PA,19,Landfill
PA,20,Landfill
PA,24,Landfill
PA,25,Landfill
PA,26,Landfill
PA,27,Landfill
PA,27,Landfill
PA,30,Landfill
PA,31,Landfill
PA,31,Landfill
PA,34,Landfill
PA,37,Landfill
PA,43,Landfill
PA,47,Landfill
PA,48,Landfill
PA,49,Landfill
PA,51,Landfill
PA,52,Landfill
PA,53,Landfill
PA,54,Landfill
PA,59,Landfill
PA,59,Landfill
PA,61,Landfill
PA,64,Landfill
PA,66,Landfill
PA,69,Landfill
PA,71,Landfill
PA,72,Landfill
PA,72,Landfill
PA,73,Landfill
PA,73,Landfill
PA,74,Landfill
PA,74,Landfill
PA,75,Landfill
PA,75,Landfill
PA,76,Landfill
PA,77,Landfill
PA,78,Landfill
PA,83,Landfill
PA,83,Landfill
PA,83,Landfill
PA,84,Landfill
PA,98,Landfill
PA,101,Landfill
PA,105,Landfill
PA,105,Landfill
PA,121,Landfill
PA,123,Landfill
PA,131,Landfill
PA,2,Recycle
PA,2,Recycle
PA,3,Recycle
PA,5,Recycle
PA,5,Recycle
PA,6,Recycle
PA,6,Recycle
PA,7,Recycle
PA,7,Recycle
PA,7,Recycle
PA,8,Recycle
PA,8,Recycle
PA,8,Recycle
PA,8,Recycle
PA,8,Recycle
PA,9,Recycle
PA,9,Recycle
PA,9,Recycle
PA,9,Recycle
PA,9,Recycle
PA,9,Recycle
PA,9,Recycle
PA,9,Recycle
PA,10,Recycle
PA,11,Recycle
PA,13,Recycle
PA,13,Recycle
PA,13,Recycle
PA,14,Recycle
PA,14,Recycle
PA,14,Recycle
PA,15,Recycle
PA,16,Recycle
PA,16,Recycle
PA,16,Recycle
PA,16,Recycle
PA,16,Recycle
PA,16,Recycle
PA,17,Recycle
PA,17,Recycle
PA,17,Recycle
PA,17,Recycle
PA,17,Recycle
PA,17,Recycle
PA,18,Recycle
PA,18,Recycle
PA,18,Recycle
PA,18,Recycle
PA,19,Recycle
PA,19,Recycle
PA,20,Recycle
PA,20,Recycle
PA,21,Recycle
PA,21,Recycle
PA,21,Recycle
PA,21,Recycle
PA,21,Recycle
PA,21,Recycle
PA,22,Recycle
PA,22,Recycle
PA,22,Recycle
PA,22,Recycle
PA,22,Recycle
PA,22,Recycle
PA,23,Recycle
PA,23,Recycle
PA,23,Recycle
PA,23,Recycle
PA,24,Recycle
PA,24,Recycle
PA,24,Recycle
PA,24,Recycle
PA,24,Recycle
PA,24,Recycle
PA,24,Recycle
PA,24,Recycle
PA,24,Recycle
PA,25,Recycle
PA,25,Recycle
PA,25,Recycle
PA,25,Recycle
PA,26,Recycle
PA,26,Recycle
PA,26,Recycle
PA,26,Recycle
PA,26,Recycle
PA,26,Recycle
PA,26,Recycle
PA,27,Recycle
PA,27,Recycle
PA,27,Recycle
PA,27,Recycle
PA,28,Recycle
PA,28,Recycle
PA,28,Recycle
PA,28,Recycle
PA,28,Recycle
PA,29,Recycle
PA,29,Recycle
PA,29,Recycle
PA,29,Recycle
PA,29,Recycle
PA,29,Recycle
PA,29,Recycle
PA,30,Recycle
PA,30,Recycle
PA,30,Recycle
PA,31,Recycle
PA,31,Recycle
PA,31,Recycle
PA,31,Recycle
PA,32,Recycle
PA,32,Recycle
PA,32,Recycle
PA,32,Recycle
PA,33,Recycle
PA,33,Recycle
PA,33,Recycle
PA,33,Recycle
PA,34,Recycle
PA,34,Recycle
PA,34,Recycle
PA,34,Recycle
PA,34,Recycle
PA,35,Recycle
PA,35,Recycle
PA,35,Recycle
PA,36,Recycle
PA,36,Recycle
PA,37,Recycle
PA,37,Recycle
PA,37,Recycle
PA,37,Recycle
PA,37,Recycle
PA,38,Recycle
PA,38,Recycle
PA,39,Recycle
PA,39,Recycle
PA,40,Recycle
PA,40,Recycle
PA,41,Recycle
PA,41,Recycle
PA,42,Recycle
PA,42,Recycle
PA,42,Recycle
PA,43,Recycle
PA,44,Recycle
PA,44,Recycle
PA,44,Recycle
PA,45,Recycle
PA,45,Recycle
PA,45,Recycle
PA,45,Recycle
PA,45,Recycle
PA,46,Recycle
PA,48,Recycle
PA,49,Recycle
PA,50,Recycle
PA,50,Recycle
PA,50,Recycle
PA,50,Recycle
PA,50,Recycle
PA,51,Recycle
PA,52,Recycle
PA,52,Recycle
PA,52,Recycle
PA,53,Recycle
PA,54,Recycle
PA,54,Recycle
PA,54,Recycle
PA,55,Recycle
PA,56,Recycle
PA,56,Recycle
PA,57,Recycle
PA,57,Recycle
PA,57,Recycle
PA,58,Recycle
PA,58,Recycle
PA,60,Recycle
PA,60,Recycle
PA,60,Recycle
PA,60,Recycle
PA,60,Recycle
PA,61,Recycle
PA,61,Recycle
PA,61,Recycle
PA,62,Recycle
PA,63,Recycle
PA,63,Recycle
PA,63,Recycle
PA,64,Recycle
PA,64,Recycle
PA,65,Recycle
PA,65,Recycle
PA,66,Recycle
PA,68,Recycle
PA,69,Recycle
PA,70,Recycle
PA,71,Recycle
PA,74,Recycle
PA,75,Recycle
PA,76,Recycle
PA,77,Recycle
PA,77,Recycle
PA,77,Recycle
PA,78,Recycle
PA,78,Recycle
PA,78,Recycle
PA,79,Recycle
PA,79,Recycle
PA,79,Recycle
PA,80,Recycle
PA,81,Recycle
PA,81,Recycle
PA,82,Recycle
PA,83,Recycle
PA,83,Recycle
PA,84,Recycle
PA,87,Recycle
PA,89,Recycle
PA,89,Recycle
PA,89,Recycle
PA,90,Recycle
PA,91,Recycle
PA,92,Recycle
PA,93,Recycle
PA,95,Recycle
PA,96,Recycle
PA,97,Recycle
PA,97,Recycle
PA,97,Recycle
PA,100,Recycle
PA,100,Recycle
PA,101,Recycle
PA,101,Recycle
PA,101,Recycle
PA,101,Recycle
PA,101,Recycle
PA,103,Recycle
PA,103,Recycle
PA,104,Recycle
PA,104,Recycle
PA,108,Recycle
PA,109,Recycle
PA,109,Recycle
PA,109,Recycle
PA,110,Recycle
PA,113,Recycle
PA,115,Recycle
PA,118,Recycle
PA,118,Recycle
PA,123,Recycle
PA,124,Recycle
PA,124,Recycle
PA,125,Recycle
PA,132,Recycle
PA,136,Recycle
PA,141,Recycle
PA,148,Recycle
PA,163,Recycle
PA,180,Recycle
RI,4,Recycle
RI,4,Recycle
RI,8,Recycle
RI,16,Recycle
RI,16,Recycle
RI,19,Recycle
RI,19,Recycle
RI,22,Recycle
RI,22,Recycle
RI,29,Recycle
RI,29,Recycle
RI,30,Recycle
RI,30,Recycle
RI,31,Recycle
RI,32,Recycle
RI,32,Recycle
RI,35,Recycle
RI,45,Recycle
RI,45,Recycle
RI,47,Recycle
RI,49,Recycle
RI,53,Recycle
RI,54,Recycle
RI,68,Recycle
RI,69,Recycle
RI,69,Recycle
RI,72,Recycle
RI,81,Recycle
RI,82,Recycle
RI,86,Recycle
RI,131,Recycle
RI,131,Recycle
RI,145,Recycle
SC,22,Compost
SC,22,Compost
SC,24,Compost
SC,24,Compost
SC,39,Compost
SC,39,Compost
SC,40,Compost
SC,40,Compost
SC,40,Compost
SC,40,Compost
SC,42,Compost
SC,42,Compost
SC,47,Compost
SC,47,Compost
SC,49,Compost
SC,49,Compost
SC,58,Compost
SC,58,Compost
SC,61,Compost
SC,61,Compost
SC,64,Compost
SC,64,Compost
SC,64,Compost
SC,64,Compost
SC,68,Compost
SC,68,Compost
SC,70,Compost
SC,70,Compost
SC,72,Compost
SC,72,Compost
SC,79,Compost
SC,79,Compost
SC,82,Compost
SC,82,Compost
SC,84,Compost
SC,84,Compost
SC,86,Compost
SC,86,Compost
SC,87,Compost
SC,87,Compost
SC,88,Compost
SC,88,Compost
SC,91,Compost
SC,91,Compost
SC,92,Compost
SC,92,Compost
SC,92,Compost
SC,92,Compost
SC,96,Compost
SC,96,Compost
SC,97,Compost
SC,98,Compost
SC,98,Compost
SC,99,Compost
SC,99,Compost
SC,102,Compost
SC,102,Compost
SC,106,Compost
SC,106,Compost
SC,114,Compost
SC,114,Compost
SC,116,Compost
SC,117,Compost
SC,117,Compost
SC,122,Compost
SC,122,Compost
SC,128,Compost
SC,128,Compost
SC,132,Compost
SC,132,Compost
SC,135,Compost
SC,135,Compost
SC,139,Compost
SC,139,Compost
SC,139,Compost
SC,139,Compost
SC,139,Compost
SC,139,Compost
SC,140,Compost
SC,140,Compost
SC,141,Compost
SC,142,Compost
SC,142,Compost
SC,151,Compost
SC,151,Compost
SC,157,Compost
SC,157,Compost
SC,158,Compost
SC,158,Compost
SC,164,Compost
SC,164,Compost
SC,191,Compost
SC,191,Compost
SC,465,Incinerate
SC,465,Incinerate
SC,495,Incinerate
SC,495,Incinerate
SC,495,Incinerate
SC,495,Incinerate
SC,507,Incinerate
SC,507,Incinerate
SC,531,Incinerate
SC,531,Incinerate
SC,533,Incinerate
SC,533,Incinerate
SC,534,Incinerate
SC,534,Incinerate
SC,534,Incinerate
SC,534,Incinerate
SC,536,Incinerate
SC,536,Incinerate
SC,541,Incinerate
SC,541,Incinerate
SC,542,Incinerate
SC,551,Incinerate
SC,551,Incinerate
SC,553,Incinerate
SC,553,Incinerate
SC,556,Incinerate
SC,556,Incinerate
SC,557,Incinerate
SC,557,Incinerate
SC,557,Incinerate
SC,557,Incinerate
SC,560,Incinerate
SC,560,Incinerate
SC,564,Incinerate
SC,564,Incinerate
SC,566,Incinerate
SC,577,Incinerate
SC,577,Incinerate
SC,579,Incinerate
SC,579,Incinerate
SC,585,Incinerate
SC,585,Incinerate
SC,590,Incinerate
SC,590,Incinerate
SC,590,Incinerate
SC,590,Incinerate
SC,599,Incinerate
SC,599,Incinerate
SC,600,Incinerate
SC,600,Incinerate
SC,601,Incinerate
SC,601,Incinerate
SC,603,Incinerate
SC,603,Incinerate
SC,606,Incinerate
SC,606,Incinerate
SC,622,Incinerate
SC,622,Incinerate
SC,624,Incinerate
SC,624,Incinerate
SC,630,Incinerate
SC,630,Incinerate
SC,631,Incinerate
SC,631,Incinerate
SC,632,Incinerate
SC,632,Incinerate
SC,641,Incinerate
SC,641,Incinerate
SC,641,Incinerate
SC,645,Incinerate
SC,645,Incinerate
SC,647,Incinerate
SC,647,Incinerate
SC,648,Incinerate
SC,648,Incinerate
SC,649,Incinerate
SC,649,Incinerate
SC,651,Incinerate
SC,651,Incinerate
SC,658,Incinerate
SC,658,Incinerate
SC,658,Incinerate
SC,658,Incinerate
SC,660,Incinerate
SC,660,Incinerate
SC,663,Incinerate
SC,663,Incinerate
SC,670,Incinerate
SC,670,Incinerate
SC,670,Incinerate
SC,670,Incinerate
SC,699,Incinerate
SC,699,Incinerate
SC,8,Landfill
SC,8,Landfill
SC,8,Landfill
SC,8,Landfill
SC,9,Landfill
SC,9,Landfill
SC,9,Landfill
SC,9,Landfill
SC,9,Landfill
SC,9,Landfill
SC,10,Landfill
SC,10,Landfill
SC,11,Landfill
SC,11,Landfill
SC,12,Landfill
SC,12,Landfill
SC,12,Landfill
SC,12,Landfill
SC,13,Landfill
SC,13,Landfill
SC,14,Landfill
SC,14,Landfill
SC,15,Landfill
SC,15,Landfill
SC,15,Landfill
SC,15,Landfill
SC,15,Landfill
SC,15,Landfill
SC,15,Landfill
SC,15,Landfill
SC,16,Landfill
SC,16,Landfill
SC,16,Landfill
SC,16,Landfill
SC,17,Landfill
SC,17,Landfill
SC,17,Landfill
SC,17,Landfill
SC,17,Landfill
SC,17,Landfill
SC,18,Landfill
SC,18,Landfill
SC,19,Landfill
SC,19,Landfill
SC,21,Landfill
SC,21,Landfill
SC,22,Landfill
SC,22,Landfill
SC,25,Landfill
SC,25,Landfill
SC,28,Landfill
SC,28,Landfill
SC,28,Landfill
SC,28,Landfill
SC,29,Landfill
SC,29,Landfill
SC,29,Landfill
SC,29,Landfill
SC,30,Landfill
SC,30,Landfill
SC,30,Landfill
SC,30,Landfill
SC,34,Landfill
SC,34,Landfill
SC,34,Landfill
SC,34,Landfill
SC,35,Landfill
SC,35,Landfill
SC,35,Landfill
SC,35,Landfill
SC,36,Landfill
SC,36,Landfill
SC,36,Landfill
SC,36,Landfill
SC,36,Landfill
SC,36,Landfill
SC,37,Landfill
SC,37,Landfill
SC,39,Landfill
SC,39,Landfill
SC,40,Landfill
SC,40,Landfill
SC,41,Landfill
SC,41,Landfill
SC,44,Landfill
SC,44,Landfill
SC,46,Landfill
SC,46,Landfill
SC,48,Landfill
SC,48,Landfill
SC,49,Landfill
SC,49,Landfill
SC,49,Landfill
SC,49,Landfill
SC,50,Landfill
SC,50,Landfill
SC,1,Recycle
SC,2,Recycle
SC,2,Recycle
SC,2,Recycle
SC,3,Recycle
SC,4,Recycle
SC,4,Recycle
SC,5,Recycle
SC,5,Recycle
SC,5,Recycle
SC,6,Recycle
SC,6,Recycle
SC,6,Recycle
SC,7,Recycle
SC,9,Recycle
SC,10,Recycle
SC,10,Recycle
SC,13,Recycle
SC,13,Recycle
SC,14,Recycle
SC,14,Recycle
SC,14,Recycle
SC,14,Recycle
SC,15,Recycle
SC,15,Recycle
SC,16,Recycle
SC,16,Recycle
SC,18,Recycle
SC,18,Recycle
SC,20,Recycle
SC,20,Recycle
SC,20,Recycle
SC,20,Recycle
SC,20,Recycle
SC,20,Recycle
SC,20,Recycle
SC,20,Recycle
SC,21,Recycle
SC,21,Recycle
SC,22,Recycle
SC,22,Recycle
SC,22,Recycle
SC,23,Recycle
SC,23,Recycle
SC,23,Recycle
SC,23,Recycle
SC,24,Recycle
SC,24,Recycle
SC,25,Recycle
SC,26,Recycle
SC,26,Recycle
SC,26,Recycle
SC,26,Recycle
SC,27,Recycle
SC,27,Recycle
SC,28,Recycle
SC,29,Recycle
SC,30,Recycle
SC,32,Recycle
SC,32,Recycle
SC,33,Recycle
SC,33,Recycle
SC,36,Recycle
SC,36,Recycle
SC,36,Recycle
SC,37,Recycle
SC,37,Recycle
SC,38,Recycle
SC,41,Recycle
SC,41,Recycle
SC,43,Recycle
SC,43,Recycle
SC,43,Recycle
SC,43,Recycle
SC,44,Recycle
SC,45,Recycle
SC,45,Recycle
SC,45,Recycle
SC,45,Recycle
SC,46,Recycle
SC,47,Recycle
SC,52,Recycle
SC,54,Recycle
SC,54,Recycle
SC,55,Recycle
SC,55,Recycle
SC,56,Recycle
SC,59,Recycle
SC,63,Recycle
SC,65,Recycle
SC,65,Recycle
SC,67,Recycle
SC,72,Recycle
SC,72,Recycle
SC,73,Recycle
SC,74,Recycle
SC,74,Recycle
SC,74,Recycle
SC,76,Recycle
SC,76,Recycle
SC,78,Recycle
SC,78,Recycle
SC,78,Recycle
SC,78,Recycle
SC,83,Recycle
SC,84,Recycle
SC,85,Recycle
SC,88,Recycle
SC,91,Recycle
SC,92,Recycle
SC,94,Recycle
SC,94,Recycle
SC,97,Recycle
SC,97,Recycle
SC,97,Recycle
SC,101,Recycle
SC,103,Recycle
SC,103,Recycle
SC,107,Recycle
SC,111,Recycle
SC,111,Recycle
SC,111,Recycle
SC,112,Recycle
SC,113,Recycle
SC,113,Recycle
SC,115,Recycle
SC,116,Recycle
SC,118,Recycle
SC,118,Recycle
SC,123,Recycle
SC,123,Recycle
SC,128,Recycle
SC,128,Recycle
SC,128,Recycle
SC,130,Recycle
SC,131,Recycle
SC,132,Recycle
SC,133,Recycle
SC,135,Recycle
SC,139,Recycle
SC,147,Recycle
SC,147,Recycle
SC,147,Recycle
SC,148,Recycle
SC,150,Recycle
SC,153,Recycle
SC,158,Recycle
SC,161,Recycle
SC,167,Recycle
SC,168,Recycle
SC,176,Recycle
SC,225,Recycle
SC,265,Recycle
SD,226,Compost
SD,269,Compost
SD,277,Compost
SD,282,Compost
SD,294,Compost
SD,297,Compost
SD,302,Compost
SD,303,Compost
SD,303,Compost
SD,304,Compost
SD,304,Compost
SD,305,Compost
SD,305,Compost
SD,307,Compost
SD,307,Compost
SD,307,Compost
SD,308,Compost
SD,308,Compost
SD,309,Compost
SD,310,Compost
SD,313,Compost
SD,317,Compost
SD,319,Compost
SD,357,Compost
SD,373,Compost
SD,379,Compost
SD,387,Compost
SD,391,Compost
SD,393,Compost
SD,407,Compost
SD,414,Compost
SD,427,Compost
SD,434,Compost
SD,439,Compost
SD,458,Compost
SD,502,Compost
SD,506,Compost
SD,523,Compost
SD,575,Compost
SD,581,Compost
SD,590,Compost
SD,625,Compost
SD,228,Incinerate
SD,250,Incinerate
SD,250,Incinerate
SD,250,Incinerate
SD,256,Incinerate
SD,257,Incinerate
SD,266,Incinerate
SD,290,Incinerate
SD,290,Incinerate
SD,296,Incinerate
SD,329,Incinerate
SD,330,Incinerate
SD,330,Incinerate
SD,335,Incinerate
SD,336,Incinerate
SD,340,Incinerate
SD,343,Incinerate
SD,346,Incinerate
SD,372,Incinerate
SD,372,Incinerate
SD,373,Incinerate
SD,377,Incinerate
SD,378,Incinerate
SD,379,Incinerate
SD,379,Incinerate
SD,388,Incinerate
SD,420,Incinerate
SD,420,Incinerate
SD,423,Incinerate
SD,458,Incinerate
SD,504,Incinerate
SD,531,Incinerate
SD,549,Incinerate
SD,587,Incinerate
SD,610,Incinerate
SD,613,Incinerate
SD,798,Incinerate
SD,803,Incinerate
SD,813,Incinerate
SD,818,Incinerate
SD,874,Incinerate
SD,879,Incinerate
SD,1,Landfill
SD,1,Landfill
SD,2,Landfill
SD,5,Landfill
SD,6,Landfill
SD,6,Landfill
SD,6,Landfill
SD,7,Landfill
SD,7,Landfill
SD,7,Landfill
SD,8,Landfill
SD,8,Landfill
SD,9,Landfill
SD,10,Landfill
SD,10,Landfill
SD,10,Landfill
SD,12,Landfill
SD,13,Landfill
SD,13,Landfill
SD,17,Landfill
SD,19,Landfill
SD,39,Landfill
SD,41,Landfill
SD,42,Landfill
SD,46,Landfill
SD,46,Landfill
SD,47,Landfill
SD,48,Landfill
SD,48,Landfill
SD,53,Landfill
SD,54,Landfill
SD,57,Landfill
